"population_size","iteration_number","run_number","optimization_horizon","optimization_frequency","elec_heating","cost_heating","building_comfort","reward","process_time"
10,40,5,24,6,17509.0127180001,826.106089228438,22889,-5246.10608922844,3050.23967552185
10,40,5,6,6,17593.6717803946,828.224248633827,22725,-5407.22424863383,3158.62949538231
10,50,1,12,12,20717.5096003885,955.337147077965,24988,-5399.33714707796,545.879299640656
10,50,1,12,6,20083.7824585469,940.768063007123,22398,-5967.76806300712,748.221247911453
10,50,1,18,12,20959.6879826232,967.736976617429,24951,-5338.73697661743,546.519863843918
10,50,1,18,18,20861.6272574738,965.113886533159,24575,-5788.11388653316,674.300275087357
10,50,1,18,6,20086.6569558384,939.880157753415,22290,-5967.88015775342,750.581317186356
10,50,1,24,12,20761.8688609975,960.568084828029,24881,-5403.56808482803,497.55482172966
10,50,1,24,18,21057.868142811,976.4716350298,24424,-5851.4716350298,673.415825128555
10,50,1,24,24,21082.5734853246,970.432933395296,24640,-5849.4329333953,532.821502923965
10,50,1,24,6,20039.0662766547,938.779611528706,22459,-5852.77961152871,578.315950155258
10,50,1,6,6,19973.2984283223,934.16565188527,22386,-5971.16565188527,586.063699960709
10,50,10,12,12,17237.202137331,791.105795545212,25270,-4211.10579554521,8494.22556376457
10,50,10,12,6,17053.9694801587,803.084728786183,22611,-5217.08472878618,6748.48859190941
10,50,10,18,12,17009.891922712,785.015454777175,25434,-4190.01545477718,8822.94548821449
10,50,10,18,18,17912.4971234704,831.932810243721,25453,-4519.93281024372,9319.01456952095
10,50,10,18,6,16984.7218696735,800.65478660818,22839,-5234.65478660818,6655.50358843803
10,50,10,24,12,17163.4588459574,790.05721452331,25383,-4266.05721452331,8594.36950874329
10,50,10,24,18,17808.8885642817,829.309350598414,25357,-4447.30935059841,9430.04483437538
10,50,10,24,24,18012.88286095,831.04929759789,25988,-4368.04929759789,9705.54826641083
10,50,10,24,6,17034.9487594379,803.56400509369,22862,-5335.56400509369,6780.97390794754
10,50,10,6,6,17116.3055902489,807.060436890224,22700,-5260.06043689022,6355.71673488617
10,50,2,12,12,19357.2161821145,894.646460814119,25233,-4752.64646081412,1126.57937502861
10,50,2,12,6,19031.1025925168,894.332767942204,22619,-5523.3327679422,1042.28050684929
10,50,2,18,12,19278.9750420996,892.882821469943,25336,-4697.88282146994,3913.86324167252
10,50,2,18,18,19699.4195836725,915.591832251045,25060,-5067.59183225104,1208.91641879082
10,50,2,18,6,18922.4309986369,887.910073161289,22670,-5536.91007316129,1518.01405549049
10,50,2,24,12,19439.3285665436,898.504306439919,25020,-4834.50430643992,1233.92764186859
10,50,2,24,18,19836.2251189757,922.311180716401,24900,-5109.3111807164,1325.55632019043
10,50,2,24,24,20098.5510613432,930.017250492918,25259,-5151.01725049292,1667.03798508644
10,50,2,24,6,18882.9231078894,885.2708018072,22589,-5489.2708018072,1171.48610520363
10,50,2,6,6,18929.9589867429,889.258995616079,22689,-5475.25899561608,1129.97926950455
10,50,5,12,12,17788.0403801466,821.403398109038,25378,-4361.40339810904,4020.5235543251
10,50,5,12,6,17675.0745181112,832.532979822478,22706,-5348.53297982248,2879.03440093994
10,50,5,18,12,17640.0879494885,815.557301922213,25293,-4378.55730192221,3872.84035754204
10,50,5,18,18,18477.3204402864,856.65988738291,25414,-4663.65988738291,4742.7861866951
10,50,5,18,6,17574.5972948407,827.565830012746,22967,-5293.56583001275,3020.21797990799
10,50,5,24,12,17840.3248261616,821.935640119606,25487,-4326.93564011961,4027.96867752075
10,50,5,24,18,18415.6574776885,854.945210010248,25487,-4536.94521001025,4393.58443975449
10,50,5,24,24,18652.1580392312,862.03327645469,26006,-4542.03327645469,4734.15009355545
10,50,5,24,6,17576.3953019045,826.917502241044,22791,-5411.91750224104,3513.47601485252
10,50,5,6,6,17503.3147872745,825.703934208705,22931,-5314.7039342087,3061.13431620598
20,10,1,12,12,20491.4114709786,950.595334412438,24951,-4834.59533441244,979.104890584946
20,10,1,12,6,19692.6493171773,927.15130237898,22309,-5762.15130237898,1036.71865105629
20,10,1,18,12,20441.873071223,947.375682623183,24982,-4907.37568262318,984.500438928604
20,10,1,18,18,20796.2158608983,961.81445443868,24924,-5348.81445443868,973.949224710464
20,10,1,18,6,19830.4902771212,930.834106185735,22071,-5787.83410618574,1029.20355939865
20,10,1,24,12,20560.974939796,952.246771820735,25137,-4857.24677182074,934.850847959518
20,10,1,24,18,20772.6862815102,963.374839525862,24716,-5408.37483952586,996.593991041183
20,10,1,24,24,20964.7095272073,966.685408496315,25039,-5488.68540849632,924.32106924057
20,10,1,24,6,19644.0806707362,922.473795058411,22292,-5747.47379505841,952.454810142517
20,10,1,6,6,19780.0717053032,928.220974554679,22278,-5691.22097455468,1039.65285468102
20,10,10,12,12,16487.8053972517,761.185059094673,25487,-4016.18505909467,7399.21344566345
20,10,10,12,6,16930.9766974148,799.685318861798,22507,-5314.6853188618,7690.78353452682
20,10,10,18,12,16595.5749082272,765.927715108965,25547,-4044.92771510897,7255.02829384804
20,10,10,18,18,17478.0027176218,816.034316860529,25623,-4265.03431686053,7259.74807167053
20,10,10,18,6,16888.4090856241,799.242318827028,22529,-5344.24231882703,7658.48568272591
20,10,10,24,12,16617.1917279789,769.1370755056,25566,-3989.1370755056,7398.0443880558
20,10,10,24,18,17413.7928968038,811.522746443862,25820,-4216.52274644386,7033.48667740822
20,10,10,24,24,17849.5044465264,827.745096927479,26387,-4089.74509692748,7233.81898880005
20,10,10,24,6,16890.4487503657,798.740518181247,22504,-5403.74051818125,7684.81804323196
20,10,10,6,6,16886.1664051596,798.773837209938,22595,-5306.77383720994,8229.03519535065
20,10,2,12,12,18615.5862390804,862.970261603924,25349,-4303.97026160392,2593.47960758209
20,10,2,12,6,18111.4822965286,852.074147243745,22353,-5546.07414724374,2314.46382713318
20,10,2,18,12,18573.3750690623,859.56181956067,25170,-4324.56181956067,2522.44520306587
20,10,2,18,18,19207.1021198664,894.293746575865,25273,-4678.29374657586,3570.55993509293
20,10,2,18,6,18290.1188470215,861.001873320405,22518,-5426.00187332041,2101.72616505623
20,10,2,24,12,18461.4411407093,853.434041255279,25028,-4324.43404125528,2681.86984062195
20,10,2,24,18,19240.5049829428,896.324728906214,25442,-4581.32472890621,2760.295576334
20,10,2,24,24,19573.6649626598,908.973528377223,25728,-4619.97352837722,3618.3137383461
20,10,2,24,6,18195.3518580261,856.104490578113,22451,-5415.10449057811,2989.28855252266
20,10,2,6,6,18281.6240963074,859.822792316494,22397,-5431.82279231649,2342.20220327377
20,10,5,12,12,16599.676425647,767.981623576678,25448,-4043.98162357668,20159.9611091614
20,10,5,12,6,17059.5507438505,806.081831050388,22423,-5432.08183105039,5238.60682606697
20,10,5,18,12,16773.6570102144,774.707391757966,25475,-4048.70739175797,6343.4499502182
20,10,5,18,18,17581.7900288591,817.67243677236,25763,-4229.67243677236,6510.81583428383
20,10,5,18,6,17026.6013780693,804.939441093696,22526,-5383.9394410937,5523.2039270401
20,10,5,24,12,16656.4433668561,770.549656805284,25514,-4037.54965680528,6450.25196671486
20,10,5,24,18,17555.8828712108,817.426654123401,25604,-4230.4266541234,6114.52251458168
20,10,5,24,24,18024.7374300699,834.035840935897,26134,-4089.0358409359,6346.47661924362
20,10,5,24,6,16972.9629457826,802.30333718293,22709,-5304.30333718293,5575.387144804
20,10,5,6,6,17045.9315176588,805.711724165163,22470,-5380.71172416516,5455.18960118294
20,20,1,12,12,20577.8798710418,951.147958213052,25000,-4793.14795821305,3165.25995135307
20,20,1,12,6,19765.3688710587,928.680283515878,22285,-5724.68028351588,977.888937473297
20,20,1,18,12,20347.8526115018,939.99503386885,24808,-4885.99503386885,909.302649974823
20,20,1,18,18,20814.1321936166,965.758022333407,24684,-5319.75802233341,1021.11990332603
20,20,1,18,6,19793.9213961445,931.039800642334,22211,-5710.03980064233,981.646611213684
20,20,1,24,12,20470.5615279404,946.378303135543,25093,-4865.37830313554,1044.147387743
20,20,1,24,18,20830.0644362748,966.058704121118,24669,-5429.05870412112,1023.64584803581
20,20,1,24,24,21019.8081804536,970.082288087188,25097,-5430.08228808719,1015.32445216179
20,20,1,24,6,19771.7734501128,929.966329719385,22481,-5616.96632971938,1099.25523757935
20,20,1,6,6,19698.4158778489,922.45317755413,22246,-5796.45317755413,975.285891532898
20,20,10,12,12,16016.6427227101,737.560157489855,25459,-3980.56015748986,12073.5944683552
20,20,10,12,6,16519.899243735,781.458801011323,22403,-5353.45880101132,11130.6984848976
20,20,10,18,12,16297.2464975061,753.902385729811,25363,-4019.90238572981,12946.8074884415
20,20,10,18,18,17067.2593533083,795.480732064791,25538,-4252.48073206479,41117.656971693
20,20,10,18,6,16555.3341674853,784.281025896544,22390,-5390.28102589654,9713.39627504349
20,20,10,24,12,16149.364519876,743.792074452111,25424,-3964.79207445211,13130.5857691765
20,20,10,24,18,16973.9101262187,790.442449025305,25493,-4217.4424490253,13427.1697046757
20,20,10,24,24,17152.3618973631,795.257440877233,26101,-4004.25744087723,13714.1029677391
20,20,10,24,6,16678.5150656889,789.235349853737,22348,-5368.23534985374,11138.1629235744
20,20,10,6,6,16637.5579387247,786.843461360381,22354,-5374.84346136038,17608.7631561756
20,20,2,12,12,18731.5952425795,866.153198756761,25058,-4423.15319875676,2474.64933609962
20,20,2,12,6,18167.6208452133,856.843531765098,22575,-5444.8435317651,2374.84073877335
20,20,2,18,12,18754.4972926533,864.973346132878,25169,-4387.97334613288,2444.78527212143
20,20,2,18,18,19202.1880492861,892.278357599107,25424,-4646.27835759911,2609.85470199585
20,20,2,18,6,18228.3958949788,859.450137260315,22347,-5440.45013726032,2195.17623662949
20,20,2,24,12,18614.8167640941,862.2233124076,25229,-4329.2233124076,2480.71117758751
20,20,2,24,18,19357.0528905198,901.801603742172,25164,-4669.80160374217,2578.5194671154
20,20,2,24,24,19614.0197681102,909.35090607838,25792,-4592.35090607838,2850.05012321472
20,20,2,24,6,18211.6256031012,858.039076502194,22562,-5370.03907650219,2246.05458474159
20,20,2,6,6,18150.1578243103,854.196316469705,22449,-5478.1963164697,2408.03611731529
20,20,5,12,12,16490.1470875103,760.444705028939,25583,-3959.44470502894,26490.4598574638
20,20,5,12,6,16909.9061819142,800.850841505223,22516,-5289.85084150522,19914.9646623135
20,20,5,18,12,16475.8837432899,763.573595105177,25485,-3985.57359510518,7585.90458083153
20,20,5,18,18,17254.8555520574,804.450962654818,25508,-4260.45096265482,8545.29150271416
20,20,5,18,6,16870.611398958,800.533949069593,22470,-5351.53394906959,8478.55105066299
20,20,5,24,12,16534.5402063062,764.14267516487,25367,-4023.14267516487,7837.70196557045
20,20,5,24,18,17277.1603105515,805.426712364019,25697,-4205.42671236402,8532.19313406944
20,20,5,24,24,17490.3146177203,810.781454143226,25994,-4089.78145414323,8976.27190899849
20,20,5,24,6,16811.5262247162,795.521191803387,22377,-5461.52119180339,6101.49428939819
20,20,5,6,6,16818.8039307267,795.914842429995,22542,-5397.91484243,5964.15257883072
20,30,1,12,12,20496.855090124,948.525335340788,25092,-4910.52533534079,3187.58781719208
20,30,1,12,6,19816.5253835454,930.918355298359,22201,-5794.91835529836,1105.06736016273
20,30,1,18,12,20532.9538116997,950.08829395202,24986,-4955.08829395202,998.57587647438
20,30,1,18,18,20745.431422074,960.552172699288,24682,-5326.55217269929,965.594707012177
20,30,1,18,6,19698.4118236361,925.283708454087,22258,-5791.28370845409,1053.57770252228
20,30,1,24,12,20501.5715233337,949.59990429781,24989,-4848.59990429781,913.664033174515
20,30,1,24,18,20679.3314422475,960.402948628335,24858,-5362.40294862834,1051.01862382889
20,30,1,24,24,21034.4109765031,972.409856063688,24991,-5487.40985606369,1008.57422566414
20,30,1,24,6,19697.7000667323,925.216549612129,22184,-5596.21654961213,1063.94409298897
20,30,1,6,6,19768.0034268085,927.733649342224,22334,-5745.73364934222,1106.73018670082
20,30,10,12,12,16050.3638178665,742.514657330413,25351,-3948.51465733041,16193.9558546543
20,30,10,12,6,16376.8942624479,775.670381174781,22398,-5408.67038117478,12522.093378067
20,30,10,18,12,15967.634847386,737.875340821766,25327,-3914.87534082177,15913.697094202
20,30,10,18,18,16937.9228983192,788.016419710414,25502,-4204.01641971041,16716.8708796501
20,30,10,18,6,16557.7990375234,783.875660195545,22255,-5409.87566019554,12396.5313594341
20,30,10,24,12,15896.0216810123,734.00798170978,25229,-3935.00798170978,16227.6522951126
20,30,10,24,18,16789.3516976727,782.255704308442,25685,-4186.25570430844,16502.1886792183
20,30,10,24,24,16973.6799332571,786.076010177726,26161,-4021.07601017773,17156.2263762951
20,30,10,24,6,16466.0611870626,777.805381916134,22482,-5288.80538191613,12531.6486549377
20,30,10,6,6,16468.0615990533,780.091449601611,22383,-5381.09144960161,12367.3614332676
20,30,2,12,12,18462.8597452383,851.412013953185,25451,-4366.41201395319,2379.2991964817
20,30,2,12,6,18268.3330106838,861.062625416288,22522,-5392.06262541629,3008.88101363182
20,30,2,18,12,18697.3142557854,865.227580356199,25143,-4379.2275803562,2517.85028982162
20,30,2,18,18,19360.9215440895,901.51522246754,25375,-4630.51522246754,2619.8611998558
20,30,2,18,6,18150.6055533884,855.424038826489,22445,-5390.42403882649,2162.05386400223
20,30,2,24,12,18649.8865929457,861.222447938775,25134,-4389.22244793878,2576.69573926926
20,30,2,24,18,19564.3543814469,910.013705242397,25172,-4695.0137052424,2657.01124882698
20,30,2,24,24,19554.9281404776,906.41411902551,25928,-4578.41411902551,3006.83880805969
20,30,2,24,6,18265.5731861639,858.313105134028,22379,-5529.31310513403,2227.47986412048
20,30,2,6,6,18328.2314439654,864.254714734568,22376,-5475.25471473457,2071.71553635597
20,30,5,12,12,16358.0430497745,756.173752142943,25451,-4022.17375214294,9068.66002726555
20,30,5,12,6,16838.5861556365,796.3712038309,22415,-5360.3712038309,8409.65960049629
20,30,5,18,12,16391.0408453246,757.255199289555,25431,-3984.25519928955,8380.97884225845
20,30,5,18,18,17384.3875151492,809.110020691953,25690,-4259.11002069195,8756.44348669052
20,30,5,18,6,16834.1502547185,794.74439377543,22566,-5381.74439377543,6841.67581367493
20,30,5,24,12,16475.0037201405,761.392492420614,25256,-4034.39249242061,8327.3621366024
20,30,5,24,18,17266.4771195308,804.025686510088,25606,-4235.02568651009,9315.09045028687
20,30,5,24,24,17575.721552708,814.683557487547,26139,-4045.68355748755,10007.9965085983
20,30,5,24,6,16780.7432571662,794.424462127562,22449,-5329.42446212756,6542.92227315903
20,30,5,6,6,16944.475167544,801.553225651096,22358,-5416.5532256511,6313.54188919067
20,40,1,12,12,20473.2096041714,947.411888571179,24799,-4857.41188857118,962.888521194458
20,40,1,12,6,19651.1983803897,925.435038094416,22269,-5721.43503809442,1014.30933570862
20,40,1,18,12,20462.1621641906,945.775080953588,25068,-4921.77508095359,973.734707593918
20,40,1,18,18,20759.1773068371,961.560199177743,24805,-5325.56019917774,1009.90009784698
20,40,1,18,6,19654.2189382655,923.412420659461,22130,-5722.41242065946,1072.87133145332
20,40,1,24,12,20422.0529815024,946.841220453297,25235,-4732.8412204533,1061.20863819122
20,40,1,24,18,20722.6862005477,957.305890354634,24915,-5338.30589035463,1051.44921422005
20,40,1,24,24,21003.4319828525,971.213578124839,24795,-5428.21357812484,989.85866689682
20,40,1,24,6,19729.6357340375,926.469830439218,22251,-5730.46983043922,1015.87117290497
20,40,1,6,6,19620.5921161876,920.532090874962,22264,-5734.53209087496,1025.56416296959
20,40,10,12,12,15717.9941212551,722.990414851699,25365,-3961.9904148517,57944.387399435
20,40,10,12,6,16371.1485716279,776.105302573411,22359,-5333.10530257341,12589.4575545788
20,40,10,18,12,15806.4784107555,729.662059677006,25534,-3924.66205967701,17751.9695026875
20,40,10,18,18,16744.8597363371,780.036858450226,25481,-4190.03685845023,18302.2015633583
20,40,10,18,6,16335.8255710053,774.245797159055,22454,-5375.24579715905,42024.2462630272
20,40,10,24,12,15939.7201446443,734.884929397342,25246,-3921.88492939734,56537.440233469
20,40,10,24,18,16701.869268274,778.437848818401,25630,-4162.4378488184,19530.9099733829
20,40,10,24,24,16941.1555391952,785.683460028823,25990,-3986.68346002882,19705.6711981297
20,40,10,24,6,16492.485569078,780.638034688442,22338,-5393.63803468844,12597.5246305466
20,40,10,6,6,16496.3152999421,781.126881012079,22387,-5336.12688101208,11735.0396313667
20,40,2,12,12,18634.0180162666,863.818552655443,25243,-4356.81855265544,2609.35622692108
20,40,2,12,6,18278.1783138343,860.560408930459,22532,-5473.56040893046,7171.21474409103
20,40,2,18,12,18600.9806442303,860.839182499296,25004,-4342.8391824993,3961.45096445084
20,40,2,18,18,19386.8129469724,903.075679422936,25296,-4652.07567942294,2629.30928397179
20,40,2,18,6,18155.0912719695,854.671785123149,22569,-5387.67178512315,2345.49428844452
20,40,2,24,12,18627.8648654191,861.731783232487,25324,-4318.73178323249,2473.49369668961
20,40,2,24,18,19115.7119261527,891.801594478381,25339,-4648.80159447838,2544.71467638016
20,40,2,24,24,19368.3092104272,897.44578943105,25691,-4602.44578943105,2779.82428979874
20,40,2,24,6,18260.7028074147,859.656261682382,22406,-5488.65626168238,2343.67247533798
20,40,2,6,6,18216.4248641651,856.877346485984,22517,-5444.87734648598,2992.51760578156
20,40,5,12,12,16548.4977683862,762.851565043993,25390,-4064.85156504399,9332.13911414146
20,40,5,12,6,16831.0500163926,795.432013731123,22400,-5394.43201373112,6724.79223871231
20,40,5,18,12,16314.8448951563,753.99605254787,25332,-4002.99605254787,8363.74884366989
20,40,5,18,18,17210.1164608688,802.049691009931,25653,-4279.04969100993,9966.3738758564
20,40,5,18,6,16856.8933977878,799.96210576787,22541,-5378.96210576787,6525.36767601967
20,40,5,24,12,16458.6040055278,760.51451172746,25336,-4072.51451172746,9430.94831871986
20,40,5,24,18,17214.5466045763,802.200593214901,25930,-4195.2005932149,10434.5997922421
20,40,5,24,24,17507.8548077742,811.384039176124,26129,-4063.38403917612,10555.7497296333
20,40,5,24,6,16867.977404882,798.28326862197,22455,-5317.28326862197,6746.3349108696
20,40,5,6,6,16805.2013869487,795.772467733929,22478,-5296.77246773393,6500.99794244766
20,50,1,12,12,20449.6056917876,948.121280113801,24907,-4861.1212801138,981.043717384338
20,50,1,12,6,19654.4252740397,925.889190432293,22114,-5742.88919043229,1048.93891167641
20,50,1,18,12,20309.97847326,939.941915204421,24925,-4882.94191520442,981.661482095718
20,50,1,18,18,20888.4566049231,966.315517168669,24821,-5347.31551716867,987.617255926132
20,50,1,18,6,19786.9255720743,928.974981788753,22309,-5773.97498178875,1037.89154267311
20,50,1,24,12,20457.1377112935,949.075906480651,24978,-4869.07590648065,1038.56433367729
20,50,1,24,18,20931.0936528215,969.16409676381,25001,-5407.16409676381,963.341107130051
20,50,1,24,24,21112.3701165543,975.395887516782,24976,-5461.39588751678,1022.51505470276
20,50,1,24,6,19645.3052250855,923.421153149052,22225,-5718.42115314905,1047.56269621849
20,50,1,6,6,19652.6134672751,924.123350135274,22155,-5794.12335013527,1388.04151463509
20,50,10,12,12,15814.0051276331,731.464099744711,25252,-3907.46409974471,19917.2727651596
20,50,10,12,6,16397.5603532678,777.547690920814,22381,-5288.54769092081,13803.5407960415
20,50,10,18,12,15816.9985741757,730.195317632512,25277,-3946.19531763251,20108.1674330235
20,50,10,18,18,16598.1766870862,774.491338536078,25562,-4090.49133853608,21672.8015639782
20,50,10,18,6,16392.3426483189,776.982155899702,22270,-5365.9821558997,14591.3173353672
20,50,10,24,12,15743.9079855426,724.916719698753,25301,-3942.91671969875,19620.8643922806
20,50,10,24,18,16704.6764427581,779.783770770427,25577,-4174.78377077043,20776.1404788494
20,50,10,24,24,16839.9191347836,778.83865302335,26287,-3975.83865302335,22228.06188941
20,50,10,24,6,16404.0769292355,777.017530269911,22239,-5393.01753026991,14616.687926054
20,50,10,6,6,16431.1219119546,779.349787373453,22317,-5365.34978737345,14596.4374620914
20,50,2,12,12,18631.8275450684,862.883391304391,25374,-4264.88339130439,2591.85386061668
20,50,2,12,6,18379.4768162123,864.865637528338,22436,-5413.86563752834,2378.30146074295
20,50,2,18,12,18604.267064694,859.418927691853,25198,-4317.41892769185,2585.9828748703
20,50,2,18,18,19385.5919789997,901.189960655411,25602,-4629.18996065541,2584.30380129814
20,50,2,18,6,18193.9015579598,856.56680103445,22526,-5373.56680103445,2352.382584095
20,50,2,24,12,18737.4391050339,864.129302289643,25261,-4423.12930228964,3270.0505964756
20,50,2,24,18,19173.1533212793,891.605155043898,25205,-4623.6051550439,2585.28578042984
20,50,2,24,24,19596.3021350538,906.004415531945,25609,-4624.00441553195,2797.46685314178
20,50,2,24,6,18175.5509825248,856.007684596889,22504,-5472.00768459689,2272.91968822479
20,50,2,6,6,18282.2622213165,860.22680392867,22369,-5453.22680392867,2098.98736596107
20,50,5,12,12,16509.3634386058,763.629805859941,25375,-3988.62980585994,9496.23952865601
20,50,5,12,6,16888.8357296993,800.378814618296,22527,-5318.3788146183,7059.47038149834
20,50,5,18,12,16586.2447604124,768.301042010411,25230,-4018.30104201041,9137.06547522545
20,50,5,18,18,17153.9463552836,797.482114529731,25734,-4263.48211452973,10149.0357086658
20,50,5,18,6,16745.1029067847,791.841431503296,22556,-5363.8414315033,7067.11394762993
20,50,5,24,12,16475.840364195,762.349611076063,25465,-4003.34961107606,9415.22972345352
20,50,5,24,18,17266.3757128921,805.237393727793,25581,-4296.23739372779,10517.7846565247
20,50,5,24,24,17439.1583316083,809.077982176724,26114,-4050.07798217672,11167.5692505836
20,50,5,24,6,16890.4844154361,798.647638111725,22537,-5355.64763811172,6819.24863648415
20,50,5,6,6,16798.4082528216,793.421367715083,22508,-5348.42136771508,6584.02646780014
30,10,1,12,12,20107.4135351247,934.526109910544,25004,-4657.52610991054,1529.50958776474
30,10,1,12,6,19491.9831058397,917.971529313548,22140,-5754.97152931355,1594.15241718292
30,10,1,18,12,20222.7354637612,939.5815217772,24787,-4753.5815217772,1467.61496949196
30,10,1,18,18,20610.8062589227,957.396869865982,25010,-5117.39686986598,1450.43440008163
30,10,1,18,6,19519.8483070951,918.291145486752,22242,-5664.29114548675,1592.20094513893
30,10,1,24,12,20426.3271213475,948.157846711063,25305,-4631.15784671106,1444.68220758438
30,10,1,24,18,20685.1311986283,957.482410084891,25102,-5114.48241008489,1432.19736194611
30,10,1,24,24,20726.2063258218,954.869459839201,25149,-5253.8694598392,1499.12869596481
30,10,1,24,6,19317.5140157326,908.697407532106,22169,-5638.69740753211,1502.36498451233
30,10,1,6,6,19349.8906548062,911.592354159914,22095,-5705.59235415991,1601.63044309616
30,10,10,12,12,16094.9920930374,745.058762141403,25359,-3925.0587621414,18499.6922316551
30,10,10,12,6,16466.7100062965,778.50072104873,22350,-5448.50072104873,12096.9271380901
30,10,10,18,12,15940.0689491444,737.509517942313,25535,-3871.50951794231,11018.5763275623
30,10,10,18,18,16984.7203631779,792.405843658819,25651,-4140.40584365882,10884.1877832413
30,10,10,18,6,16637.2260417441,787.870579387039,22252,-5401.87057938704,11509.4361510277
30,10,10,24,12,16105.347917756,742.88322031603,25336,-3935.88322031603,11637.4653987885
30,10,10,24,18,16882.0319256779,787.965419704238,25561,-4163.96541970424,12169.3494398594
30,10,10,24,24,17200.1017234177,798.394107453247,26180,-3918.39410745325,11628.5192351341
30,10,10,24,6,16550.7606031608,784.606682068362,22286,-5468.60668206836,12289.4646139145
30,10,10,6,6,16469.6102396099,781.044491641116,22281,-5402.04449164112,11389.3965559006
30,10,2,12,12,18248.8138732136,842.049891148518,25351,-4165.04989114852,5033.29359483719
30,10,2,12,6,17889.6716515493,843.776307241033,22144,-5496.77630724103,3245.05788850784
30,10,2,18,12,18188.7171552738,842.024206243632,25106,-4213.02420624363,3595.04913902283
30,10,2,18,18,18926.9512231346,882.154061201758,25227,-4501.15406120176,4397.86221289635
30,10,2,18,6,17869.5216891661,844.972266971281,22161,-5498.97226697128,3251.50038218498
30,10,2,24,12,18051.613372963,833.947900160783,24998,-4215.94790016078,3583.87112617493
30,10,2,24,18,19034.57781487,883.212985727184,25413,-4475.21298572718,3717.32582950592
30,10,2,24,24,19101.2197118798,887.74989998099,25873,-4443.74989998099,4065.91890215874
30,10,2,24,6,17821.1759346031,841.320412691672,22118,-5530.32041269167,3306.85857057571
30,10,2,6,6,17919.8992450549,843.081367227278,22218,-5467.08136722728,3302.89637875557
30,10,5,12,12,16181.663017396,746.748992053162,25281,-3966.74899205316,9558.48549962044
30,10,5,12,6,16694.5170428722,789.495003773092,22369,-5449.49500377309,7552.12243318558
30,10,5,18,12,16153.6674834377,746.260956196596,25342,-3964.2609561966,9696.1372025013
30,10,5,18,18,17059.6261540553,796.835701997188,25598,-4152.83570199719,9308.43889784813
30,10,5,18,6,16602.5231545455,786.194884057926,22158,-5463.19488405793,7658.2503247261
30,10,5,24,12,16133.6733685062,747.125418401544,25387,-3889.12541840154,9166.91999864578
30,10,5,24,18,16930.7191132481,788.502826079694,25620,-4147.50282607969,9405.67104268074
30,10,5,24,24,17285.6262005047,802.211780424833,26273,-3947.21178042483,9639.0865778923
30,10,5,24,6,16665.7568852689,790.458180486743,22269,-5384.45818048674,7830.38553404808
30,10,5,6,6,16629.9908354243,788.194097695078,22342,-5419.19409769508,7645.48545646667
30,20,1,12,12,20290.3679355864,941.216772303468,24824,-4734.21677230347,1531.70695924759
30,20,1,12,6,19503.3381479471,916.212016346935,22148,-5682.21201634693,1507.31213140488
30,20,1,18,12,20422.519988018,944.484119974255,25057,-4686.48411997426,1527.76803517342
30,20,1,18,18,20654.55555944,958.91012745389,24989,-5161.91012745389,1432.11067414284
30,20,1,18,6,19468.2864710386,914.650478198948,22196,-5635.65047819895,1593.12625813484
30,20,1,24,12,20248.1723200627,938.425045212497,25064,-4717.4250452125,1374.43442225456
30,20,1,24,18,20589.6684053517,952.988121661772,24697,-5225.98812166177,1458.03605365753
30,20,1,24,24,20985.8321268568,967.255536178917,25069,-5254.25553617892,1414.17066144943
30,20,1,24,6,19558.8165457402,919.951472234222,22229,-5625.95147223422,1615.58853673935
30,20,1,6,6,19449.5362721008,915.958741497735,22163,-5661.95874149773,1523.22420883179
30,20,10,12,12,15460.9355378279,713.308097403607,25421,-3832.30809740361,19477.1243572235
30,20,10,12,6,16278.423817089,772.134158108696,22199,-5464.1341581087,16290.6793820858
30,20,10,18,12,15532.3597279379,716.197310490546,25319,-3880.19731049055,20422.2254779339
30,20,10,18,18,16433.2659638522,765.937883626018,25587,-4164.93788362602,20657.5362317562
30,20,10,18,6,16258.7533404279,771.408937286757,22187,-5446.40893728676,17201.8421838284
30,20,10,24,12,15438.4516700209,710.965712067683,25101,-3940.96571206768,17685.4994690418
30,20,10,24,18,16371.2797317354,764.071896935781,25767,-4073.07189693578,20029.0896918774
30,20,10,24,24,16592.34700892,770.933185993979,26208,-3874.93318599398,19716.5931081772
30,20,10,24,6,16230.7459785094,770.451719159245,22285,-5387.45171915924,17254.566021204
30,20,10,6,6,16178.7419343208,767.971539852125,22086,-5453.97153985212,16397.3683550358
30,20,2,12,12,18240.620628878,843.140178987248,24934,-4180.14017898725,3874.0215511322
30,20,2,12,6,17764.8219399214,837.785269219482,22107,-5453.78526921948,3273.16990733147
30,20,2,18,12,18123.3151066301,838.438077406534,25125,-4184.43807740653,4068.16092610359
30,20,2,18,18,18977.7253874777,882.048388324417,25252,-4475.04838832442,4314.4115884304
30,20,2,18,6,17974.1691802791,848.391085275946,22157,-5545.39108527595,3372.27076840401
30,20,2,24,12,18226.473874492,845.462049187752,25199,-4177.46204918775,3885.9539000988
30,20,2,24,18,18932.542488045,881.589135374855,25387,-4476.58913537485,3864.65727853775
30,20,2,24,24,19141.7445802485,886.488164055888,25764,-4360.48816405589,4548.53532648087
30,20,2,24,6,17971.2988276044,846.982372397075,22209,-5470.98237239707,3290.80894303322
