"population_size","iteration_number","run_number","optimization_horizon","optimization_frequency","elec_heating","cost_heating","building_comfort","reward","process_time"
34,30,8,18,12,15269.7033314257,702.482161064798,25141,-3889.4821610648,22568.4561779499
34,30,8,18,18,16187.6770104874,754.289491379928,25620,-4090.28949137993,24704.0840098858
34,30,8,24,12,15229.3194854781,704.187053498563,25260,-3823.18705349856,23882.7514021397
34,30,8,24,18,16206.0664238721,754.8054982239,25709,-4108.8054982239,23256.5654430389
34,30,8,24,24,16305.4554755554,754.760999653078,26043,-3852.76099965308,27868.4586279392
34,32,10,12,12,15225.0580159723,701.104701479604,25159,-3900.1047014796,27726.1145431995
34,32,10,18,12,15134.8312072466,696.128432902609,25054,-3870.12843290261,27772.7761726379
34,32,10,18,18,16104.0093024839,751.666861424728,25565,-4124.66686142473,29128.3189706802
34,32,10,24,12,15258.879277324,701.680210893139,25135,-3890.68021089314,27643.1906504631
34,32,10,24,18,16044.8009621778,749.192893649691,25468,-4140.19289364969,29500.4870500565
34,32,10,24,24,16219.6583392257,752.502333490424,26331,-3821.50233349042,31430.7579286098
34,32,4,12,12,16154.5564684614,748.361438075938,25252,-3905.36143807594,12142.6298604012
34,32,4,18,12,16166.1843587559,746.033727916393,25442,-3883.03372791639,11778.3980157375
34,32,4,18,18,16914.9222410678,788.180290207001,25506,-4181.180290207,12561.5003216267
34,32,4,24,12,16089.5576916852,743.746052069578,25319,-3906.74605206958,10976.7602713108
34,32,4,24,18,16913.9930358382,789.907751578767,25480,-4121.90775157877,12129.5871040821
34,32,4,24,24,17055.3777333654,789.438824796526,26254,-3920.43882479653,13687.5163500309
34,32,6,12,12,15563.8293977871,716.954408751662,25195,-3887.95440875166,18670.98584342
34,32,6,18,12,15531.6932628748,716.278229864117,25120,-3862.27822986412,18154.0295228958
34,32,6,18,18,16375.8950155103,763.377421555781,25586,-4145.37742155578,19792.9715874195
34,32,6,24,12,15584.1167993269,718.139929506219,25114,-3951.13992950622,20616.334138155
34,32,6,24,18,16358.9506296753,761.982584911886,25641,-4091.98258491189,20176.6399929523
34,32,6,24,24,16412.0408008352,761.986565463282,26209,-3873.98656546328,22333.3267958164
34,32,8,12,12,15354.454781573,709.288250964067,25217,-3846.28825096407,24325.1051206589
34,32,8,18,12,15304.0241080146,705.605182955074,25233,-3878.60518295507,24541.2705543041
34,32,8,18,18,16093.4471948649,752.09281805197,25561,-4097.09281805197,26238.7616183758
34,32,8,24,12,15339.7140853699,707.586708426292,25269,-3839.58670842629,24592.6209020615
34,32,8,24,18,16120.0528664569,753.732412709116,25615,-4132.73241270912,26828.3831446171
34,32,8,24,24,16296.3664876274,753.330685363253,26285,-3884.33068536325,26937.4804222584
34,34,10,12,12,15260.7894993932,704.230336368593,25067,-3876.23033636859,29147.0085248947
34,34,10,18,12,15214.855954658,699.522938753521,25069,-3883.52293875352,29978.6309535503
34,34,10,18,18,16045.2981416814,748.557579844122,25501,-4106.55757984412,30598.9333524704
34,34,10,24,12,15212.8615611855,701.002761654586,25408,-3828.00276165459,30766.975890398
34,34,10,24,18,16006.338792914,747.952892512251,25556,-4054.95289251225,30835.0496919155
34,34,10,24,24,16168.1039429211,749.198019830797,26144,-3839.1980198308,31273.0911076069
34,34,4,12,12,16020.5899729108,741.181464067605,25452,-3935.1814640676,11820.4808161259
34,34,4,18,12,15979.1950324822,738.018378382327,25249,-3936.01837838233,12001.7998197079
34,34,4,18,18,16933.7260239354,789.554816894797,25730,-4158.5548168948,13384.106723547
34,34,4,24,12,16093.7075220962,742.143421235953,25252,-3894.14342123595,11955.1951713562
34,34,4,24,18,16852.2069341541,785.799050505969,25405,-4151.79905050597,13110.379853487
34,34,4,24,24,16889.8020079851,783.62257638532,26024,-3966.62257638532,14654.31650424
34,34,6,12,12,15529.4725026171,715.668825399529,25100,-3896.66882539953,19130.4858157635
34,34,6,18,12,15551.6663280758,719.295273628369,25262,-3868.29527362837,19953.5272943974
34,34,6,18,18,16284.3502253372,759.839366937234,25546,-4097.83936693723,19985.698694706
34,34,6,24,12,15491.726464922,714.062533037144,25216,-3921.06253303714,19127.4099488258
34,34,6,24,18,16313.7930863137,761.09352577504,25568,-4066.09352577504,20705.1488149166
34,34,6,24,24,16435.1051352317,761.145360185782,26250,-3829.14536018578,22133.6842200756
34,34,8,12,12,15314.5626969351,704.66978977332,25279,-3877.66978977332,25132.5232260227
34,34,8,18,12,15356.5155203163,709.010366216202,25093,-3874.0103662162,24356.2151441574
34,34,8,18,18,16281.0558916409,759.634217375304,25568,-4100.6342173753,26978.2201571465
34,34,8,24,12,15389.3120263192,709.661925191063,25198,-3861.66192519106,25298.6927313805
34,34,8,24,18,16165.8767268718,754.96484066803,25626,-4038.96484066803,27398.5987935066
34,34,8,24,24,16230.4285167163,751.239490679856,26309,-3818.23949067986,26811.3992862701
34,36,10,12,12,15232.3966080461,702.597050279399,25219,-3837.5970502794,28327.4292843342
34,36,10,18,12,15196.1248596752,700.612444664756,25291,-3822.61244466476,27883.3703627586
34,36,10,18,18,16112.7712363519,751.675607357691,25483,-4102.67560735769,28992.7806143761
34,36,10,24,12,15258.3434077156,702.545426517643,25147,-3883.54542651764,27250.8079109192
34,36,10,24,18,15983.9269074334,746.511017267854,25432,-4092.51101726785,29231.4515118599
34,36,10,24,24,16231.0575598448,751.763163681851,26199,-3824.76316368185,30155.8966197968
34,36,4,12,12,15983.5774941149,738.989005711482,25374,-3908.98900571148,12295.819922924
34,36,4,18,12,15984.4657710513,738.121666256785,25192,-3938.12166625679,11904.2479901314
34,36,4,18,18,16912.9286932476,791.057490596623,25623,-4114.05749059662,12186.7438011169
34,36,4,24,12,16118.8877738962,744.157276189451,25395,-3951.15727618945,12026.8971521854
34,36,4,24,18,16935.9646171797,788.434763873913,25410,-4158.43476387391,12717.4368560314
34,36,4,24,24,17029.9968212573,787.219170915293,26236,-3927.21917091529,13711.3486020565
34,36,6,12,12,15547.280136672,717.451646602482,25394,-3861.45164660248,19600.7789757252
34,36,6,18,12,15558.6349147457,717.110521348783,25167,-3935.11052134878,17590.6318027973
34,36,6,18,18,16389.0960230517,764.713365767161,25633,-4114.71336576716,19860.1881604195
34,36,6,24,12,15648.5676996051,724.416061192286,25268,-3859.41606119229,18939.222294569
34,36,6,24,18,16323.0615459609,760.611080823028,25691,-4129.61108082303,21278.6041183472
34,36,6,24,24,16307.2033263145,755.426313787441,26164,-3835.42631378744,23658.0667171478
34,36,8,12,12,15256.3095780295,702.650839720612,25232,-3887.65083972061,24747.4501612186
34,36,8,18,12,15333.2789843583,706.215820756478,25121,-3891.21582075648,24939.6064386368
34,36,8,18,18,15996.6173111305,744.583963280193,25423,-4122.58396328019,27607.3788204193
34,36,8,24,12,15296.792931435,704.448724582939,25105,-3900.44872458294,25895.3385243416
34,36,8,24,18,16091.1777233534,750.75599492841,25452,-4095.75599492841,26513.7825725079
34,36,8,24,24,16300.3714139002,753.374607490551,25985,-3854.37460749055,29289.4852907658
34,38,10,12,12,15098.2525931778,694.740958739738,25130,-3885.74095873974,29099.0505998135
34,38,10,18,12,15126.2411177201,697.495275558254,25164,-3862.49527555825,29572.9483721256
34,38,10,18,18,16154.6972646075,755.247146455911,25460,-4158.24714645591,30871.5379333496
34,38,10,24,12,15198.9110740578,698.628417513086,25135,-3895.62841751309,29029.1489434242
34,38,10,24,18,16002.5271037877,746.513356933175,25546,-4114.51335693318,30581.8959300518
34,38,10,24,24,16084.1903845888,742.57174152624,26162,-3846.57174152624,31949.0898406506
34,38,4,12,12,16054.1509399255,742.252324806831,25471,-3915.25232480683,11793.7732036114
34,38,4,18,12,16101.2622519545,742.656167792594,25485,-3871.65616779259,11533.2549943924
34,38,4,18,18,16872.3301374982,786.935908764086,25531,-4176.93590876409,13546.1232383251
34,38,4,24,12,16043.3036596185,739.817852777323,25395,-3881.81785277732,12370.0708363056
34,38,4,24,18,16894.7583116626,790.42657777721,25543,-4182.42657777721,12801.9781332016
34,38,4,24,24,17022.4256329279,789.928526815019,26236,-3907.92852681502,13605.2942018509
34,38,6,12,12,15608.0745638549,722.171586774329,25262,-3860.17158677433,18982.9007847309
34,38,6,18,12,15546.943232767,716.702483571956,25534,-3829.70248357196,19894.9816453457
34,38,6,18,18,16303.098132883,761.66353289419,25504,-4158.66353289419,19317.5917835236
34,38,6,24,12,15655.6792217594,723.573149367664,25303,-3847.57314936766,18015.241338253
34,38,6,24,18,16266.9730343105,757.660260167657,25588,-4069.66026016766,21594.3981924057
34,38,6,24,24,16449.4266364671,761.770132015556,26252,-3847.77013201556,23188.8731451035
34,38,8,12,12,15322.6091310404,706.735513342588,25265,-3823.73551334259,25052.9247469902
34,38,8,18,12,15307.0094866285,706.05361642521,25082,-3887.05361642521,23978.4224555492
34,38,8,18,18,16111.4617233671,754.19799381982,25538,-4078.19799381982,25607.2189600468
34,38,8,24,12,15340.7838713169,705.871856289154,25203,-3920.87185628915,23188.411257267
34,38,8,24,18,16066.9745428453,749.817638158322,25527,-4085.81763815832,26202.6499803066
34,38,8,24,24,16174.4628323621,748.40305773671,26210,-3829.40305773671,27462.8012025356
34,40,10,12,12,15120.6719322772,693.701858879126,25229,-3880.70185887913,32374.943764925
34,40,10,18,12,15186.4583923009,699.038330284023,25234,-3821.03833028402,32922.3495323658
34,40,10,18,18,16025.5630088534,747.487745349553,25605,-4094.48774534955,34790.5138447285
34,40,10,24,12,15204.6237078137,699.625610686394,25139,-3885.62561068639,30610.8331370354
34,40,10,24,18,15985.6879026096,745.483646246173,25603,-4062.48364624617,34679.9482266903
34,40,10,24,24,16094.9993219825,744.801316864587,26252,-3853.80131686459,32947.5447165966
34,40,4,12,12,16043.3664243746,742.537599609228,25517,-3941.53759960923,11221.7800741196
34,40,4,18,12,16181.4645080064,745.356674276281,25395,-3959.35667427628,10944.251857996
34,40,4,18,18,16847.3056874091,784.945184679047,25360,-4129.94518467905,13440.8011090755
34,40,4,24,12,16137.7143262164,746.422488193661,25394,-3922.42248819366,11217.0109760761
34,40,4,24,18,16902.4438563712,788.655168875907,25645,-4113.65516887591,11648.4110898972
34,40,4,24,24,16932.2424586631,786.396815876593,26192,-3921.39681587659,44813.6359026432
34,40,6,12,12,15588.1731212211,720.46209722612,25187,-3877.46209722612,20195.9818258286
34,40,6,18,12,15575.0575707246,717.129142080403,25131,-3914.1291420804,18549.8854506016
34,40,6,18,18,16347.1371752612,761.999900654564,25491,-4131.99990065456,68413.1776280403
34,40,6,24,12,15563.6689104283,717.07304686513,25151,-3922.07304686513,60389.1908106804
34,40,6,24,18,16389.8942862791,768.502460170667,25507,-4162.50246017067,19266.4041583538
34,40,6,24,24,16497.2211492791,764.531248821442,26277,-3827.53124882144,20903.1404893398
34,40,8,12,12,15219.0742126166,700.11162009605,25128,-3902.11162009605,26679.8311984539
34,40,8,18,12,15310.4485890892,705.340280341861,25377,-3902.34028034186,24910.7198121548
34,40,8,18,18,16049.9228993463,749.321645911587,25436,-4108.32164591159,25979.0955889225
34,40,8,24,12,15296.9729707703,706.309136578121,25251,-3900.30913657812,24424.3031485081
34,40,8,24,18,16181.2588573617,754.1037311219,25374,-4168.1037311219,27973.1053307056
34,40,8,24,24,16252.8247423928,753.31023904829,26182,-3862.31023904829,29672.3377907276
36,30,10,12,12,15115.1790456286,695.355593781593,25377,-3888.35559378159,29038.038779974
36,30,10,18,12,15265.9267085018,702.461549524394,25254,-3893.46154952439,27276.4997143745
36,30,10,18,18,16058.8003537729,749.226342351876,25364,-4082.22634235188,29948.5315489769
36,30,10,24,12,15224.2079619676,702.115692037298,25258,-3838.1156920373,27381.917386055
36,30,10,24,18,15994.2936437955,747.280653985628,25455,-4111.28065398563,27594.1916639805
36,30,10,24,24,16177.2383953627,750.850058599493,26244,-3832.85005859949,31090.1562304497
36,30,4,12,12,16065.6028978317,742.497448337239,25166,-3909.49744833724,12681.8912994862
36,30,4,18,12,16067.5940181355,741.167890327799,25423,-3885.1678903278,11800.6962532997
36,30,4,18,18,16639.7915391409,776.552539800061,25584,-4104.55253980006,14321.9770274162
36,30,4,24,12,15939.9574601009,736.846546669309,25277,-3925.84654666931,13001.9044840336
36,30,4,24,18,16845.7915002932,784.828380819038,25724,-4138.82838081904,43890.6004376411
36,30,4,24,24,16874.4618523664,783.197822297578,26261,-3928.19782229758,15310.5830020905
36,30,6,12,12,15534.1980577462,716.360060892407,25352,-3873.36006089241,20466.8332898617
36,30,6,18,12,15539.4062827987,718.425212443568,25315,-3868.42521244357,19551.9303200245
36,30,6,18,18,16318.8053070539,760.390947689993,25659,-4055.39094768999,21041.8720772266
36,30,6,24,12,15510.8768549063,716.25233249897,25233,-3860.25233249897,19646.546172142
36,30,6,24,18,16419.0913360102,764.468018051395,25612,-4039.4680180514,19905.5437424183
36,30,6,24,24,16378.0134482999,761.643129634823,26060,-3874.64312963482,23569.2179298401
36,30,8,12,12,15216.0719299554,701.533027339695,25439,-3840.5330273397,26357.8438768387
36,30,8,18,12,15416.2308428797,709.619046745647,25313,-3829.61904674565,23354.1890027523
36,30,8,18,18,16244.4491825681,758.968950840421,25590,-4134.96895084042,26192.337690115
36,30,8,24,12,15343.2258325369,707.757063240082,25201,-3809.75706324008,25286.0834569931
36,30,8,24,18,16125.9123997049,752.249184734706,25558,-4098.24918473471,86262.0655009747
36,30,8,24,24,16204.7003867489,749.558565316238,26219,-3854.55856531624,29081.6789109707
36,32,10,12,12,15128.0045538161,697.093140585089,25073,-3892.09314058509,31599.6773951054
36,32,10,18,12,15270.0321786414,702.910894857082,25214,-3813.91089485708,29287.3409230709
36,32,10,18,18,16068.3560716794,750.618965728261,25582,-4123.61896572826,30826.17694664
36,32,10,24,12,15160.3950726308,697.022996645707,25269,-3818.02299664571,29066.2830193043
36,32,10,24,18,16005.2550496915,747.351721669109,25461,-4129.35172166911,30531.1490085125
36,32,10,24,24,16190.6231821284,749.318321074114,26217,-3863.31832107411,31787.9406440258
36,32,4,12,12,15957.72831227,737.47116631268,25291,-3921.47116631268,11820.0190696716
36,32,4,18,12,16070.2663873137,739.919849327413,25335,-3938.91984932741,10699.1386909485
36,32,4,18,18,16768.8054115643,779.890238120021,25579,-4138.89023812002,14479.7134263515
36,32,4,24,12,16031.6107191802,741.396430053149,25163,-3920.39643005315,11803.6516590118
36,32,4,24,18,16723.85825581,779.104576077258,25692,-4138.10457607726,12878.581815958
36,32,4,24,24,16948.5962899787,784.941005308247,26298,-3911.94100530825,15045.2538156509
36,32,6,12,12,15478.8730173033,714.047130622885,25299,-3854.04713062288,20172.4968287945
36,32,6,18,12,15492.7391596627,713.986936839636,25285,-3838.98693683964,20219.6015586853
36,32,6,18,18,16403.5398088598,766.419336839278,25419,-4125.41933683928,19704.4939143658
36,32,6,24,12,15546.3422814787,718.241899329696,25254,-3840.2418993297,18263.3631727695
36,32,6,24,18,16388.8464771471,765.422295275093,25543,-4168.42229527509,19846.1860976219
36,32,6,24,24,16426.1334696077,761.361173340977,26092,-3868.36117334098,21673.7675023079
36,32,8,12,12,15320.8023765456,706.257944945571,25193,-3877.25794494557,23380.1245863438
36,32,8,18,12,15438.1330939169,712.414401560323,25235,-3835.41440156032,25966.3460502625
36,32,8,18,18,16126.8015914524,752.203062569181,25507,-4078.20306256918,25686.798545599
36,32,8,24,12,15290.7953383567,705.615212102856,25257,-3833.61521210286,27222.0294246674
36,32,8,24,18,16129.0022845538,753.112137463712,25466,-4080.11213746371,27472.3134279251
36,32,8,24,24,16238.7766230977,755.021906072586,26120,-3833.02190607259,29960.3692853451
36,34,10,12,12,15206.0939373801,701.046987080608,25113,-3860.04698708061,29861.1360545158
36,34,10,18,12,15139.3430216032,696.412113645169,25333,-3865.41211364517,30493.4444413185
36,34,10,18,18,16020.8134659644,747.65530273171,25660,-4052.65530273171,32341.4804081917
36,34,10,24,12,15145.1072614593,699.290284718268,25281,-3821.29028471827,30336.2969839573
36,34,10,24,18,15930.411521888,743.978610041199,25424,-4086.9786100412,32738.4585716724
36,34,10,24,24,16041.7533883369,744.592756782256,26104,-3837.59275678226,31305.1457998753
36,34,4,12,12,16048.1373135084,741.091393552023,25327,-3895.09139355202,12205.2844269276
36,34,4,18,12,16001.2736210078,739.336793584171,25296,-3937.33679358417,12343.8133807182
36,34,4,18,18,16750.5296077899,783.494700334709,25433,-4154.49470033471,13440.7994008064
36,34,4,24,12,15980.3873830774,736.371630980183,25073,-3929.37163098018,11654.087151289
36,34,4,24,18,16701.9078504502,780.46546047032,25462,-4163.46546047032,13435.141140461
36,34,4,24,24,16864.4379002167,780.901649670628,26172,-3895.90164967063,15021.96042943
36,34,6,12,12,15480.0470127257,713.850221009836,25225,-3910.85022100984,19924.3167324066
36,34,6,18,12,15499.9602466692,715.979758842874,25270,-3896.97975884287,20138.093054533
36,34,6,18,18,16256.9405372836,758.493378769798,25527,-4070.4933787698,20934.9205071926
36,34,6,24,12,15494.1537636376,715.250427842437,25140,-3913.25042784244,19852.4995558262
36,34,6,24,18,16319.6527452771,761.51118529212,25543,-4104.51118529212,21156.6615507603
36,34,6,24,24,16386.1734450175,759.324645451734,26232,-3892.32464545173,22444.3572802544
36,34,8,12,12,15372.9625652708,709.190393621404,25214,-3858.1903936214,24860.6571826935
36,34,8,18,12,15272.7260426483,702.751724980555,25301,-3890.75172498055,26084.9751827717
36,34,8,18,18,16108.8029732139,750.577510858251,25438,-4054.57751085825,26573.082505703
36,34,8,24,12,15292.3841068814,707.154455706248,25144,-3852.15445570625,25194.7640767097
36,34,8,24,18,16169.9264323247,754.047338877472,25678,-4085.04733887747,27077.8083670139
36,34,8,24,24,16196.5038823699,750.61331254079,26097,-3844.61331254079,29386.0718517303
36,36,10,12,12,15205.8049954272,701.644794229206,25180,-3825.64479422921,32300.6083025932
36,36,10,18,12,15118.1828176708,695.718277746123,25300,-3876.71827774612,32936.4449939728
36,36,10,18,18,15942.3237770912,744.552676134522,25515,-4098.55267613452,33402.9207620621
36,36,10,24,12,15153.2383887994,699.44923690419,25266,-3828.44923690419,32278.0790367126
36,36,10,24,18,16068.4236146864,747.967687081557,25595,-4100.96768708156,31658.3327212334
36,36,10,24,24,16017.0088616281,740.435205678945,26127,-3820.43520567895,34235.2175939083
36,36,4,12,12,15949.0810370379,735.53028383262,25095,-3950.53028383262,12472.9381253719
36,36,4,18,12,16045.0044366649,740.979922863602,25120,-3944.9799228636,12611.49010849
36,36,4,18,18,16826.9878812763,785.116207141343,25451,-4158.11620714134,12759.8607504368
36,36,4,24,12,15874.1058953531,730.640515286898,25272,-3930.6405152869,12697.2760834694
36,36,4,24,18,16867.8068980389,786.673530569533,25777,-4122.67353056953,13435.1094560623
36,36,4,24,24,16746.9507333792,776.525592299189,26163,-3880.52559229919,15440.5156745911
36,36,6,12,12,15544.5541042132,718.303087534684,25330,-3843.30308753468,20938.5209822655
36,36,6,18,12,15530.3776208995,716.537371227188,25231,-3890.53737122719,21290.9933214188
36,36,6,18,18,16289.7462638333,760.468066105561,25664,-4063.46806610556,22603.1236512661
36,36,6,24,12,15525.7446632437,716.390694814429,25345,-3867.39069481443,62801.4137995243
36,36,6,24,18,16344.2668766845,762.347460875372,25649,-4089.34746087537,21840.019102335
36,36,6,24,24,16382.9716646395,758.795137329811,26263,-3838.79513732981,23581.7352693081
36,36,8,12,12,15265.1218121067,704.691658375811,25267,-3827.69165837581,27316.8726184368
36,36,8,18,12,15310.910642307,706.15340195212,25300,-3832.15340195212,27067.4591562748
36,36,8,18,18,16122.0254921415,751.991542076338,25412,-4068.99154207634,26571.7834272385
36,36,8,24,12,15373.9006509953,709.533525620385,25306,-3817.53352562038,24535.8095607758
36,36,8,24,18,16099.6580898922,752.993698687726,25462,-4070.99369868773,26510.1132121086
36,36,8,24,24,16178.2681916015,747.665275458377,26101,-3850.66527545838,29085.8567829132
36,38,10,12,12,15239.9974915437,701.825612572384,25185,-3808.82561257238,32053.2229287624
36,38,10,18,12,15157.1146222311,697.507971275228,25043,-3897.50797127523,31664.4230942726
36,38,10,18,18,15887.9100649468,741.796441201706,25635,-4081.79644120171,35217.4539208412
36,38,10,24,12,15243.0142800242,701.212134559137,25051,-3808.21213455914,30220.9054739475
36,38,10,24,18,16002.5681600492,748.156698029211,25678,-4146.15669802921,35323.165977478
36,38,10,24,24,16138.8180265144,746.951301001477,26159,-3817.95130100148,34246.1698095798
36,38,4,12,12,15984.8974752441,738.518360942683,25284,-3921.51836094268,12585.6623830795
36,38,4,18,12,15970.1592124735,737.788851672621,25294,-3885.78885167262,12838.5754523277
36,38,4,18,18,16732.7351805672,780.860060990296,25389,-4141.8600609903,14156.0195083618
36,38,4,24,12,15951.9568184394,737.229247810338,25209,-3940.22924781034,13249.4211540222
36,38,4,24,18,16727.710818842,781.630772739316,25751,-4092.63077273932,13102.8364169598
36,38,4,24,24,16929.2970531784,786.119177496288,25998,-3915.11917749629,15419.4573001862
36,38,6,12,12,15571.4136187361,720.220536198714,25259,-3858.22053619871,20558.5625631809
36,38,6,18,12,15576.5038653588,717.842340164562,25247,-3872.84234016456,18241.1545467377
36,38,6,18,18,16388.8949679155,763.973541552573,25390,-4166.97354155257,21459.0691120625
36,38,6,24,12,15509.1943975148,715.9043289117,25319,-3866.9043289117,18588.3266453743
36,38,6,24,18,16385.5595057694,763.724852966236,25477,-4112.72485296624,22136.344884634
36,38,6,24,24,16440.9744342115,761.365919225731,26226,-3848.36591922573,24908.1146259308
36,38,8,12,12,15324.3889442526,707.753854043916,25323,-3814.75385404392,28091.071318388
36,38,8,18,12,15384.5319969826,709.558587600778,25281,-3842.55858760078,28612.5348544121
36,38,8,18,18,16159.0009869413,753.350248569184,25473,-4122.35024856918,29634.2093098164
36,38,8,24,12,15347.8067062231,707.282330497668,24955,-3879.28233049767,25360.4659261703
36,38,8,24,18,16054.6062678215,748.372811919962,25502,-4087.37281191996,27121.2956221104
36,38,8,24,24,16241.4441282758,749.851492338549,26262,-3825.85149233855,31112.1881268024
36,40,10,12,12,15110.6005001306,693.053802018849,25153,-3879.05380201885,33900.2916126251
36,40,10,18,12,15178.9735951373,697.165035144338,25242,-3874.16503514434,33297.4951007366
36,40,10,18,18,16001.884089015,746.291160972533,25537,-4092.29116097253,35175.9835746288
36,40,10,24,12,15261.4099120691,705.615619309936,25055,-3805.61561930994,34561.5041260719
36,40,10,24,18,15977.1278119981,743.677294067571,25467,-4099.67729406757,36671.2963171005
36,40,10,24,24,16053.0608805518,742.786215702709,26292,-3804.78621570271,37589.1508572102
36,40,4,12,12,16020.5543585053,740.26958874716,25199,-3947.26958874716,12686.2719471455
36,40,4,18,12,16044.7028084107,742.803740496225,25255,-3917.80374049623,12665.2014267445
36,40,4,18,18,16784.664260681,783.166106368427,25557,-4162.16610636843,13760.0174534321
36,40,4,24,12,16103.3971724996,745.675883571207,25329,-3912.67588357121,13332.7589914799
36,40,4,24,18,16583.0572463056,772.017782769577,25629,-4104.01778276958,14202.6596088409
36,40,4,24,24,16984.3276651198,789.216785522166,26227,-3906.21678552217,13831.3202650547
36,40,6,12,12,15488.6435216569,715.013492714906,25171,-3912.01349271491,19156.472871542
36,40,6,18,12,15520.1007210375,716.600166165044,25365,-3881.60016616504,18405.9518327713
36,40,6,18,18,16485.324931965,769.434917268527,25618,-4084.43491726853,20590.484995842
36,40,6,24,12,15487.4849929178,714.581500179588,25351,-3893.58150017959,19913.4400639534
36,40,6,24,18,16269.941208756,758.346626615584,25609,-4099.34662661558,22132.4273357391
36,40,6,24,24,16412.7112090064,759.479679089528,26260,-3815.47967908953,23778.3510863781
36,40,8,12,12,15299.73490543,703.763923184969,25223,-3890.76392318497,26698.1108131409
36,40,8,18,12,15275.1954540626,706.322223516354,25074,-3853.32222351635,25257.952870369
36,40,8,18,18,15980.5596828583,745.941193797313,25615,-4033.94119379731,29371.4140176773
36,40,8,24,12,15231.5943048848,701.841576829309,25257,-3885.84157682931,28544.8161635399
36,40,8,24,18,16133.691270268,752.364692105702,25535,-4090.3646921057,30192.2104065418
36,40,8,24,24,16198.1307486197,749.363927830389,26134,-3844.36392783039,29861.5599856377
38,30,10,12,12,15227.9854751855,701.469982739737,25179,-3846.46998273974,31044.4791274071
38,30,10,18,12,15207.5251832949,700.561918534812,25178,-3865.56191853481,30007.4411067963
38,30,10,18,18,16092.5749616113,751.057743825494,25545,-4116.05774382549,30919.3647212982
38,30,10,24,12,15223.6027489462,701.781161324395,25202,-3855.78116132439,31336.2091174126
38,30,10,24,18,16058.4188182794,749.071881472177,25485,-4084.07188147218,32738.7757995129
38,30,10,24,24,16098.5490059139,746.851979055601,26013,-3824.8519790556,30640.4550719261
38,30,4,12,12,15982.061496678,737.891995555138,25283,-3868.89199555514,13469.474707365
38,30,4,18,12,15897.2506820908,735.80524519848,25368,-3910.80524519848,13241.952429533
38,30,4,18,18,16665.6141823045,775.658945536424,25603,-4073.65894553642,14828.1500308514
38,30,4,24,12,15979.5083438406,737.640475113058,25158,-3892.64047511306,13259.8890161514
38,30,4,24,18,16773.7029907805,782.713533229595,25525,-4140.71353322959,13246.0501818657
38,30,4,24,24,16900.335771699,785.113489357236,26170,-3895.11348935724,14798.5075414181
38,30,6,12,12,15629.7018585387,722.026160038479,25148,-3830.02616003848,21079.0690979958
38,30,6,18,12,15495.3843745713,714.263682926571,25221,-3901.26368292657,21232.5248134136
38,30,6,18,18,16355.7077130271,763.756677420823,25682,-4111.75667742082,22220.258253336
38,30,6,24,12,15487.2007892645,714.309101244988,25193,-3907.30910124499,21218.6718447208
38,30,6,24,18,16272.7081371177,758.279974523273,25670,-4103.27997452327,22442.742153883
38,30,6,24,24,16441.6540217809,762.399458929968,26215,-3863.39945892997,24593.6391239166
38,30,8,12,12,15301.4306511871,705.071847327708,25265,-3841.07184732771,25101.9637305737
38,30,8,18,12,15222.0534375247,702.885928545332,25273,-3839.88592854533,25138.6986503601
38,30,8,18,18,16078.7381618538,751.350773292802,25676,-4084.3507732928,26562.6572034359
38,30,8,24,12,15268.7383816913,705.131267323743,25224,-3887.13126732374,25437.9212722778
38,30,8,24,18,16070.101820316,751.471797870206,25355,-4107.47179787021,29085.2446379662
38,30,8,24,24,16145.9005651735,746.544916940082,26165,-3835.54491694008,30038.2331500053
38,32,10,12,12,15144.0970169637,697.744479929901,25128,-3882.7444799299,30622.5342271328
38,32,10,18,12,15166.5244338985,697.298019571016,25190,-3859.29801957102,32754.0513682365
38,32,10,18,18,16014.9336338494,747.368071581872,25572,-4057.36807158187,33097.318726778
38,32,10,24,12,15187.9320304389,699.145210710627,25320,-3812.14521071063,29638.3587470055
38,32,10,24,18,15931.7507733384,743.973577263383,25508,-4075.97357726338,32952.2796564102
38,32,10,24,24,16105.0838842315,744.682778836444,26148,-3824.68277883644,34557.7260832787
38,32,4,12,12,15882.6558902812,734.180399723957,25334,-3917.18039972396,13348.4359562397
38,32,4,18,12,15955.6679289782,736.305430686687,25198,-3934.30543068669,13554.5066635609
38,32,4,18,18,16746.3095229119,780.53481104584,25626,-4144.53481104584,14708.9662804604
38,32,4,24,12,15866.9282721115,732.294786665613,25491,-3905.29478666561,13907.6994371414
38,32,4,24,18,16704.9904456012,778.628847535721,25566,-4125.62884753572,14094.3424224854
38,32,4,24,24,16795.8255775072,779.819641792401,26162,-3892.8196417924,15612.0430860519
38,32,6,12,12,15412.4236967365,710.426424983484,25383,-3887.42642498348,21078.4707334042
38,32,6,18,12,15480.3267500248,715.624167515746,25222,-3819.62416751575,20967.314633131
38,32,6,18,18,16291.162149608,760.151208541947,25702,-4095.15120854195,23150.3574931622
38,32,6,24,12,15534.1871692102,717.688046386125,25259,-3877.68804638612,21357.6212937832
38,32,6,24,18,16275.8549928387,762.282011612931,25631,-4103.28201161293,22271.0021736622
38,32,6,24,24,16324.6473568531,757.643189362171,26303,-3825.64318936217,24075.6059126854
