"","HourUTC","Ti","Te","Qh","set_point_low","set_point_high","air_temperature","SpotPriceEUR","GHI","act_vent","building_occupied","mean_temp_24h","elec_heating","cost_heating","building_comfort","reward","act_heat"
"543",2019-01-04 18:20:00,24.4616757058806,20.8697104642062,3.79633551515975,23.1079187071113,25.1079187071113,5.04133333333333,0.051790001,0,0,1,3.605625,0.233903266691372,0.0121138504158494,1,-0.0121138504158494,1
"544",2019-01-04 18:30:00,24.5614395300508,20.8905203199012,4.75491601476837,23.1079187071113,25.1079187071113,5.146,0.051790001,0,0,1,3.605625,0.337223622512485,0.0174648117471452,1,-0.0174648117471452,1
"545",2019-01-04 18:40:00,24.4470121271758,20.9167099658761,3.55775012472618,23.1079187071113,25.1079187071113,5.25066666666667,0.051790001,0,0,1,3.605625,0.212269227697612,0.0109934235147285,1,-0.0109934235147285,1
"546",2019-01-04 18:50:00,24.5878540010627,20.9359294018571,4.93087895922574,23.1079187071113,25.1079187071113,5.35533333333333,0.051790001,0,0,1,3.605625,0.3596777429047,0.0186277106647122,1,-0.0186277106647122,1
"547",2019-01-04 19:00:00,24.424366708802,20.962934806828,3.24077647258389,23.1079187071113,25.1079187071113,5.46,0.051040001,0,0,0,3.78270833333333,0.185558968716877,0.00947092994886837,1,-0.00947092994886837,1
"548",2019-01-04 19:10:00,23.7564246846771,20.9795466159369,0,11,13,5.51033333333333,0.051040001,0,0,0,3.78270833333333,0,0,1,0,0
"549",2019-01-04 19:20:00,23.216617372845,20.9582337133871,0,11,13,5.56066666666667,0.051040001,0,0,0,3.78270833333333,0,0,1,0,0
"550",2019-01-04 19:30:00,22.7739222220678,20.9087243207098,0,11,13,5.611,0.051040001,0,0,0,3.78270833333333,0,0,1,0,0
"551",2019-01-04 19:40:00,22.4049290234185,20.8383545346811,0,11,13,5.66133333333333,0.051040001,0,0,0,3.78270833333333,0,0,1,0,0
"552",2019-01-04 19:50:00,22.0919710567777,20.7526556465605,0,11,13,5.71166666666667,0.051040001,0,0,0,3.78270833333333,0,0,1,0,0
"553",2019-01-04 20:00:00,21.8217150550326,20.6557972695956,0,11,13,5.762,0.04543,0,0,0,3.97308333333333,0,0,0,0,0
"554",2019-01-04 20:10:00,21.5840575821135,20.5505740134094,0,11,13,5.782,0.04543,0,0,0,3.97308333333333,0,0,0,0,0
"555",2019-01-04 20:20:00,21.3713447213391,20.4393742771658,0,11,13,5.802,0.04543,0,0,0,3.97308333333333,0,0,0,0,0
"556",2019-01-04 20:30:00,21.1777984965004,20.3239970652753,0,11,13,5.822,0.04543,0,0,0,3.97308333333333,0,0,0,0,0
"557",2019-01-04 20:40:00,20.9990563424397,20.2057967156978,0,11,13,5.842,0.04543,0,0,0,3.97308333333333,0,0,0,0,0
"558",2019-01-04 20:50:00,20.8318236389138,20.0857920960774,0,11,13,5.862,0.04543,0,0,0,3.97308333333333,0,0,0,0,0
"559",2019-01-04 21:00:00,20.6736115498326,19.9647489911358,0,11,13,5.882,0.043959999,0,0,0,4.162,0,0,0,0,0
"560",2019-01-04 21:10:00,20.5225853207813,19.8436453212785,0,11,13,5.93716666666667,0.043959999,0,0,0,4.162,0,0,0,0,0
"561",2019-01-04 21:20:00,20.3773891140148,19.722887328436,0,11,13,5.99233333333333,0.043959999,0,0,0,4.162,0,0,0,0,0
"562",2019-01-04 21:30:00,20.2369962713959,19.6027779832708,0,11,13,6.0475,0.043959999,0,0,0,4.162,0,0,0,0,0
"563",2019-01-04 21:40:00,20.1006285315776,19.4835423710167,0,11,13,6.10266666666667,0.043959999,0,0,0,4.162,0,0,0,0,0
"564",2019-01-04 21:50:00,19.9676950796915,19.3653468446093,0,11,13,6.15783333333333,0.043959999,0,0,0,4.162,0,0,0,0,0
"565",2019-01-04 22:00:00,19.8377465605132,19.2483134752881,0,11,13,6.213,0.03141,0,0,0,4.367625,0,0,0,0,0
"566",2019-01-04 22:10:00,19.7103254690593,19.1315261750248,0,11,13,6.1805,0.03141,0,0,0,4.367625,0,0,0,0,0
"567",2019-01-04 22:20:00,19.5850046056254,19.0151098002727,0,11,13,6.148,0.03141,0,0,0,4.367625,0,0,0,0,0
"568",2019-01-04 22:30:00,19.461459905012,18.899156880514,0,11,13,6.1155,0.03141,0,0,0,4.367625,0,0,0,0,0
"569",2019-01-04 22:40:00,19.3394451319811,18.7837355699028,0,11,13,6.083,0.03141,0,0,0,4.367625,0,0,0,0,0
"570",2019-01-04 22:50:00,19.218772789031,18.6688956465817,0,11,13,6.0505,0.03141,0,0,0,4.367625,0,0,0,0,0
"571",2019-01-04 23:00:00,19.09929971132,18.5546730389833,0,11,13,6.018,0.0269,0,0,0,4.568375,0,0,0,0,0
"572",2019-01-04 23:10:00,18.9809657894785,18.4415268626108,0,11,13,6.02333333333333,0.0269,0,0,0,4.568375,0,0,0,0,0
"573",2019-01-04 23:20:00,18.8637578757918,18.3294482904857,0,11,13,6.02866666666667,0.0269,0,0,0,4.568375,0,0,0,0,0
"574",2019-01-04 23:30:00,18.7476636425913,18.2184283549875,0,11,13,6.034,0.0269,0,0,0,4.568375,0,0,0,0,0
"575",2019-01-04 23:40:00,18.6326714026797,18.1084580032313,0,11,13,6.03933333333333,0.0269,0,0,0,4.568375,0,0,0,0,0
"576",2019-01-04 23:50:00,18.5187699736462,17.9995281386608,0,11,13,6.04466666666667,0.0269,0,0,0,4.568375,0,0,0,0,0
"577",2019-01-05 00:00:00,18.405948575299,17.8916296522432,0,11,13,6.05,0.025120001,0,0,0,4.76804166666667,0,0,0,0,0
"578",2019-01-05 00:10:00,18.2942240601647,17.7849922243753,0,12.4715346568743,14.4715346568743,6.07616666666667,0.025120001,0,0,0,4.76804166666667,0,0,0,0,0
"579",2019-01-05 00:20:00,18.183625494984,17.6795922134885,0,12.4715346568743,14.4715346568743,6.10233333333333,0.025120001,0,0,0,4.76804166666667,0,0,0,0,0
"580",2019-01-05 00:30:00,18.0741721149545,17.5754091988116,0,12.4715346568743,14.4715346568743,6.1285,0.025120001,0,0,0,4.76804166666667,0,0,0,0,0
"581",2019-01-05 00:40:00,17.9658757618019,17.4724252129781,0,12.4715346568743,14.4715346568743,6.15466666666667,0.025120001,0,0,0,4.76804166666667,0,0,0,0,0
"582",2019-01-05 00:50:00,17.8587427230651,17.3706241628248,0,12.4715346568743,14.4715346568743,6.18083333333333,0.025120001,0,0,0,4.76804166666667,0,0,0,0,0
"583",2019-01-05 01:00:00,17.7527751196059,17.2699913921791,0,12.4715346568743,14.4715346568743,6.207,0.024120001,0,0,0,4.926375,0,0,0,0,0
"584",2019-01-05 01:10:00,17.6478852217982,17.1697549910908,0,12.1073174515606,14.1073174515606,6.167,0.024120001,0,0,0,4.926375,0,0,0,0,0
"585",2019-01-05 01:20:00,17.5439450216635,17.0699485477465,0,12.1073174515606,14.1073174515606,6.127,0.024120001,0,0,0,4.926375,0,0,0,0,0
"586",2019-01-05 01:30:00,17.4408567043147,16.9705962216013,0,12.1073174515606,14.1073174515606,6.087,0.024120001,0,0,0,4.926375,0,0,0,0,0
"587",2019-01-05 01:40:00,17.3385452464647,16.8717150688885,0,12.1073174515606,14.1073174515606,6.047,0.024120001,0,0,0,4.926375,0,0,0,0,0
"588",2019-01-05 01:50:00,17.2369528319587,16.7733167971031,0,12.1073174515606,14.1073174515606,6.007,0.024120001,0,0,0,4.926375,0,0,0,0,0
"589",2019-01-05 02:00:00,17.1360346382357,16.6754090886496,0,12.1073174515606,14.1073174515606,5.967,0.022040001,0,0,0,5.03804166666667,0,0,0,0,0
"590",2019-01-05 02:10:00,17.0357442969876,16.5778972675513,0,12.5502460805326,14.5502460805326,5.91833333333333,0.022040001,0,0,0,5.03804166666667,0,0,0,0,0
"591",2019-01-05 02:20:00,16.9360378850621,16.4807897783756,0,12.5502460805326,14.5502460805326,5.86966666666667,0.022040001,0,0,0,5.03804166666667,0,0,0,0,0
"592",2019-01-05 02:30:00,16.8368812670405,16.3840920381327,0,12.5502460805326,14.5502460805326,5.821,0.022040001,0,0,0,5.03804166666667,0,0,0,0,0
"593",2019-01-05 02:40:00,16.7382477012694,16.287807188186,0,12.5502460805326,14.5502460805326,5.77233333333333,0.022040001,0,0,0,5.03804166666667,0,0,0,0,0
"594",2019-01-05 02:50:00,16.6401160335475,16.1919366614849,0,12.5502460805326,14.5502460805326,5.72366666666667,0.022040001,0,0,0,5.03804166666667,0,0,0,0,0
"595",2019-01-05 03:00:00,16.5424693341976,16.0964806104603,0,12.5502460805326,14.5502460805326,5.675,0.018370001,0,0,0,5.10166666666667,0,0,0,0,0
"596",2019-01-05 03:10:00,16.4451621354943,16.0002863620473,0,15.4921338213624,17.4921338213624,5.52583333333333,0.018370001,0,0,0,5.10166666666667,0,0,0,0,0
"597",2019-01-05 03:20:00,16.3479937512436,15.9034226906083,0,15.4921338213624,17.4921338213624,5.37666666666667,0.018370001,0,0,0,5.10166666666667,0,0,0,0,0
"598",2019-01-05 03:30:00,16.2508138253015,15.8059425018379,0,15.4921338213624,17.4921338213624,5.2275,0.018370001,0,0,0,5.10166666666667,0,0,0,0,0
"599",2019-01-05 03:40:00,16.1535099655799,15.7078867194651,0,15.4921338213624,17.4921338213624,5.07833333333333,0.018370001,0,0,0,5.10166666666667,0,0,0,0,0
"600",2019-01-05 03:50:00,16.055998414087,15.6092872178231,0,15.4921338213624,17.4921338213624,4.92916666666667,0.018370001,0,0,0,5.10166666666667,0,0,0,0,0
"601",2019-01-05 04:00:00,15.9582170076301,15.5101690345333,0,15.4921338213624,17.4921338213624,4.78,0.02209,0,0,0,5.12029166666667,0,0,0,0,0
"602",2019-01-05 04:10:00,17.3603081833175,15.4121986569476,9,19.4252328213656,21.4252328213656,4.7745,0.02209,0,0,0,5.12029166666667,1.92857142857143,0.0426021428571429,0,-0.0426021428571429,1
"603",2019-01-05 04:20:00,18.4818360683645,15.3992393929308,9,19.4252328213656,21.4252328213656,4.769,0.02209,0,0,0,5.12029166666667,1.92857142857143,0.0426021428571429,0,-0.0426021428571429,1
"604",2019-01-05 04:30:00,19.3910938033865,15.4498574462917,9,19.4252328213656,21.4252328213656,4.7635,0.02209,0,0,0,5.12029166666667,1.92857142857143,0.0426021428571429,0,-0.0426021428571429,1
"605",2019-01-05 04:40:00,20.1396133395368,15.5478862693663,9,19.4252328213656,21.4252328213656,4.758,0.02209,0,0,0,5.12029166666667,1.92857142857143,0.0426021428571429,0,-0.0426021428571429,1
"606",2019-01-05 04:50:00,20.7662803925165,15.6811333667304,9,19.4252328213656,21.4252328213656,4.7525,0.02209,0,0,0,5.12029166666667,1.92857142857143,0.0426021428571429,0,-0.0426021428571429,1
"607",2019-01-05 05:00:00,20.6183440016071,15.840404589041,4.90742914618951,19.4252328213656,21.4252328213656,4.747,0.02335,0,0,0,5.137875,0.356611683244031,0.00832688280374812,0,-0.00832688280374812,1
"608",2019-01-05 05:10:00,21.2098226741587,15.9810547304029,9,20.3907859751103,22.3907859751103,4.78166666666667,0.02335,0,0,0,5.137875,1.92857142857143,0.0450321428571429,0,-0.0450321428571429,1
"609",2019-01-05 05:20:00,21.7168054993502,16.1457208742532,9,20.3907859751103,22.3907859751103,4.81633333333333,0.02335,0,0,0,5.137875,1.92857142857143,0.0450321428571429,0,-0.0450321428571429,1
"610",2019-01-05 05:30:00,21.5075261784807,16.3280548746322,5.08776570912048,20.3907859751103,22.3907859751103,4.851,0.02335,0,0,0,5.137875,0.380805946397888,0.00889181884839069,0,-0.00889181884839069,1
"611",2019-01-05 05:40:00,21.7898887912886,16.4867796789148,7.59911755955471,20.3907859751103,22.3907859751103,4.88566666666667,0.02335,0,0,0,5.137875,0.976783128245995,0.022807886044544,0,-0.022807886044544,1
"612",2019-01-05 05:50:00,21.4842290363084,16.6510020241814,4.21076620585968,20.3907859751103,22.3907859751103,4.92033333333333,0.02335,0,0,0,5.137875,0.275044344444883,0.00642228544278802,0,-0.00642228544278802,1
"613",2019-01-05 06:00:00,21.8776411115023,16.7874424282311,7.87868326562317,20.3907859751103,22.3907859751103,4.955,0.048220001,0,0,0,5.16254166666667,1.10060815557036,0.053071326362211,0,-0.053071326362211,1
"614",2019-01-05 06:10:00,22.4102472337624,16.9366910707157,9,21.5159418404903,23.5159418404903,4.94383333333333,0.048220001,0.610166666666667,0,0,5.16254166666667,1.92857142857143,0.0929957162142857,1,-0.0929957162142857,1
"615",2019-01-05 06:20:00,22.8714957706059,17.1056743613758,9,21.5159418404903,23.5159418404903,4.93266666666667,0.048220001,1.22033333333333,0,0,5.16254166666667,1.92857142857143,0.0929957162142857,1,-0.0929957162142857,1
"616",2019-01-05 06:30:00,22.5672977464327,17.289068117113,4.73335283861287,21.5159418404903,23.5159418404903,4.9215,0.048220001,1.8305,0,0,5.16254166666667,0.334557377436277,0.0161323570745346,1,-0.0161323570745346,1
"617",2019-01-05 06:40:00,22.9630613788534,17.443062303454,8.38372912869119,21.5159418404903,23.5159418404903,4.91033333333333,0.048220001,2.44066666666667,0,0,5.16254166666667,1.38891822158119,0.0669736380335633,1,-0.0669736380335633,1
"618",2019-01-05 06:50:00,22.5224272310485,17.6088127419407,3.63456553964254,21.5159418404903,23.5159418404903,4.89916666666667,0.048220001,3.05083333333333,0,0,5.16254166666667,0.219083631572171,0.0105642129334937,1,-0.0105642129334937,1
"619",2019-01-05 07:00:00,23.0768780678933,17.7387175619695,8.92217531330142,21.5159418404903,23.5159418404903,4.888,0.049990002,3.661,0,0,5.18316666666667,1.84357304585065,0.0921602202492202,1,-0.0921602202492202,1
"620",2019-01-05 07:10:00,23.3173294253886,17.8917616016347,7.47710229371053,21.9499699257025,23.9499699257025,4.84866666666667,0.049990002,10.4508333333333,0,0,5.18316666666667,0.928730619782202,0.0464272455403735,1,-0.0464272455403735,1
"621",2019-01-05 07:20:00,23.0667775772244,18.0488116119773,4.59168600376715,21.9499699257025,23.9499699257025,4.80933333333333,0.049990002,17.2406666666667,0,0,5.18316666666667,0.317479873111717,0.0158708194918145,1,-0.0158708194918145,1
"622",2019-01-05 07:30:00,23.3998474848754,18.1821183811454,7.59830818173798,21.9499699257025,23.9499699257025,4.77,0.049990002,24.0305,0,0,5.18316666666667,0.976453342909869,0.048812904564971,1,-0.048812904564971,1
"623",2019-01-05 07:40:00,23.0356794624343,18.3259453554932,3.60146928992519,21.9499699257025,23.9499699257025,4.73066666666667,0.049990002,30.8203333333333,0,0,5.18316666666667,0.21613049851071,0.0108043640528114,1,-0.0108043640528114,1
"624",2019-01-05 07:50:00,23.5011679712937,18.4405621186142,7.97148555921923,21.9499699257025,23.9499699257025,4.69133333333333,0.049990002,37.6101666666667,0,0,5.18316666666667,1.14660442505531,0.0573187575017236,1,-0.0573187575017236,1
"625",2019-01-05 08:00:00,22.6094835183043,18.5743701265967,3,21.9499699257025,23.9499699257025,4.652,0.05073,44.4,1,0,5.19533333333333,0.166666666666667,0.008455,1,-0.008455,1
"626",2019-01-05 08:10:00,22.9328594097752,18.6495271710143,9,22.8549953379705,24.8549953379705,4.65866666666667,0.05073,45.42,1,0,5.19533333333333,1.92857142857143,0.0978364285714286,1,-0.0978364285714286,1
"627",2019-01-05 08:20:00,23.2027931061434,18.7379890071058,9,22.8549953379705,24.8549953379705,4.66533333333333,0.05073,46.44,1,0,5.19533333333333,1.92857142857143,0.0978364285714286,1,-0.0978364285714286,1
"628",2019-01-05 08:30:00,23.4330869769693,18.8358676338589,9,22.8549953379705,24.8549953379705,4.672,0.05073,47.46,1,0,5.19533333333333,1.92857142857143,0.0978364285714286,1,-0.0978364285714286,1
"629",2019-01-05 08:40:00,23.6338947434432,18.9403096575799,9,22.8549953379705,24.8549953379705,4.67866666666667,0.05073,48.48,1,0,5.19533333333333,1.92857142857143,0.0978364285714286,1,-0.0978364285714286,1
"630",2019-01-05 08:50:00,23.8126872630006,19.0492223344365,9,22.8549953379705,24.8549953379705,4.68533333333333,0.05073,49.5,1,0,5.19533333333333,1.92857142857143,0.0978364285714286,1,-0.0978364285714286,1
"631",2019-01-05 09:00:00,23.9749626554169,19.1610721353673,9,22.8549953379705,24.8549953379705,4.692,0.05093,50.52,1,0,5.209875,1.92857142857143,0.0982221428571429,1,-0.0982221428571429,1
"632",2019-01-05 09:10:00,23.4573219075542,19.2742524591194,5.01065181361774,22.6425169732184,24.6425169732184,4.70416666666667,0.05093,48.7233333333333,1,0,5.209875,0.370284839544966,0.0188586068780251,1,-0.0188586068780251,1
"633",2019-01-05 09:20:00,23.7339439756486,19.3506219360401,9,22.6425169732184,24.6425169732184,4.71633333333333,0.05093,46.9266666666667,1,0,5.209875,1.92857142857143,0.0982221428571429,1,-0.0982221428571429,1
"634",2019-01-05 09:30:00,23.7818522210223,19.4371136900698,7.9028759708372,22.6425169732184,24.6425169732184,4.7285,0.05093,45.13,1,0,5.209875,1.11234164031102,0.0566515597410405,1,-0.0566515597410405,1
"635",2019-01-05 09:40:00,23.7384545367448,19.5202451909359,7.32797702635368,22.6425169732184,24.6425169732184,4.74066666666667,0.05093,43.3333333333333,1,0,5.209875,0.874223111815106,0.0445241830847433,1,-0.0445241830847433,1
"636",2019-01-05 09:50:00,23.8050962005642,19.5951330525271,7.84874923768318,22.6425169732184,24.6425169732184,4.75283333333333,0.05093,41.5366666666667,1,0,5.209875,1.08633181970885,0.0553268795777719,1,-0.0553268795777719,1
"637",2019-01-05 10:00:00,23.7368373702663,19.6684914917736,7.04904927185051,22.6425169732184,24.6425169732184,4.765,0.05102,39.74,1,0,5.22041666666667,0.783043879129519,0.039950898713188,1,-0.039950898713188,1
"638",2019-01-05 10:10:00,23.0394916312422,19.7372790759643,3,22.2281569426171,24.2281569426171,4.86533333333333,0.05102,55.4166666666667,1,0,5.22041666666667,0.166666666666667,0.00850333333333333,1,-0.00850333333333333,1
"639",2019-01-05 10:20:00,23.520423948891,19.766597014418,9,22.2281569426171,24.2281569426171,4.96566666666667,0.05102,71.0933333333333,1,0,5.22041666666667,1.92857142857143,0.0983957142857143,1,-0.0983957142857143,1
"640",2019-01-05 10:30:00,23.3379599591742,19.8250492026266,5.49279592471231,22.2281569426171,24.2281569426171,5.066,0.05102,86.77,1,0,5.22041666666667,0.44081829962533,0.0224905496468843,1,-0.0224905496468843,1
"641",2019-01-05 10:40:00,23.5876215705136,19.8735440964968,7.68236380131503,22.2281569426171,24.2281569426171,5.16633333333333,0.05102,102.446666666667,1,0,5.22041666666667,1.01153648592614,0.0516085915119517,1,-0.0516085915119517,1
"642",2019-01-05 10:50:00,23.3116925284425,19.9369370871983,4.6864244652414,22.2281569426171,24.2281569426171,5.26666666666667,0.05102,118.123333333333,1,0,5.22041666666667,0.328816741602156,0.016776230156542,1,-0.016776230156542,1
"643",2019-01-05 11:00:00,23.6755527399274,19.9848088497814,7.99757297009432,22.2281569426171,24.2281569426171,5.367,0.051360001,133.8,1,0,5.23633333333333,1.16002980951718,0.0595791321768324,1,-0.0595791321768324,1
"644",2019-01-05 11:10:00,23.6318207249371,20.0509611350737,5.94703136613566,22.4211386871053,24.4211386871053,5.47366666666667,0.051360001,133.4,1,0,5.23633333333333,0.519344149928218,0.0266735160596574,1,-0.0266735160596574,1
"645",2019-01-05 11:20:00,23.6995276730039,20.1113503607153,6.4718155460185,22.4211386871053,24.4211386871053,5.58033333333333,0.051360001,133,1,0,5.23633333333333,0.629256898610198,0.0323186349418767,1,-0.0323186349418767,1
"646",2019-01-05 11:30:00,23.6310986825877,20.1726018163679,5.65933216921674,22.4211386871053,24.4211386871053,5.687,0.051360001,132.6,1,0,5.23633333333333,0.468085822431269,0.0240408883081558,1,-0.0240408883081558,1
"647",2019-01-05 11:40:00,23.7278280150888,20.2270384869212,6.48048005421154,22.4211386871053,24.4211386871053,5.79366666666667,0.051360001,132.2,1,0,5.23633333333333,0.631281184759005,0.0324226022805037,1,-0.0324226022805037,1
"648",2019-01-05 11:50:00,23.6231175932461,20.2843629921443,5.31972806419815,22.4211386871053,24.4211386871053,5.90033333333333,0.051360001,131.8,1,0,5.23633333333333,0.414146195105798,0.02127054899478,1,-0.02127054899478,1
"649",2019-01-05 12:00:00,23.76309073769,20.3331069948237,6.57625312631136,22.4211386871053,24.4211386871053,6.007,0.051740002,131.4,1,0,5.253,0.654173186402691,0.0338469219728216,1,-0.0338469219728216,1
"650",2019-01-05 12:10:00,24.0248850986877,20.3835046052325,7.50621586376209,22.6386087263369,24.6386087263369,5.95033333333333,0.051740002,119.85,1,0,5.253,0.9398998411265,0.0486304196596848,1,-0.0486304196596848,1
"651",2019-01-05 12:20:00,23.7043980982648,20.4422620775415,4.3646835317904,22.6386087263369,24.6386087263369,5.89366666666667,0.051740002,108.3,1,0,5.253,0.29161325953668,0.0150880706316544,1,-0.0150880706316544,1
"652",2019-01-05 12:30:00,24.0911952218344,20.4762282296961,8.21052753686517,22.6386087263369,24.6386087263369,5.837,0.051740002,96.75,1,0,5.253,1.27868925512474,0.0661593846175327,1,-0.0661593846175327,1
"653",2019-01-05 12:40:00,23.6161505856633,20.526657968205,3.56896205402958,22.6386087263369,24.6386087263369,5.78033333333333,0.051740002,85.2,1,0,5.253,0.213255189501819,0.0110338239313345,1,-0.0110338239313345,1
"654",2019-01-05 12:50:00,24.1438094948775,20.5442080450276,9,22.6386087263369,24.6386087263369,5.72366666666667,0.051740002,73.65,1,0,5.253,1.92857142857143,0.0997842895714286,1,-0.0997842895714286,1
"655",2019-01-05 13:00:00,23.5503066052971,20.5872119491713,3,22.6386087263369,24.6386087263369,5.667,0.051919998,62.1,1,0,5.26441666666667,0.166666666666667,0.008653333,1,-0.008653333,1
"656",2019-01-05 13:10:00,24.0785837501618,20.5906927417147,9,22.6511770483683,24.6511770483683,5.50966666666667,0.051919998,53.84,1,0,5.26441666666667,1.92857142857143,0.100131424714286,1,-0.100131424714286,1
"657",2019-01-05 13:20:00,23.628655385003,20.6200959988721,3.8711195784779,22.6511770483683,24.6511770483683,5.35233333333333,0.051919998,45.58,1,0,5.26441666666667,0.240978368535285,0.0125115964123952,1,-0.0125115964123952,1
"658",2019-01-05 13:30:00,24.1223541633283,20.618928369684,9,22.6511770483683,24.6511770483683,5.195,0.051919998,37.32,1,0,5.26441666666667,1.92857142857143,0.100131424714286,1,-0.100131424714286,1
"659",2019-01-05 13:40:00,23.5567738664145,20.6420614464192,3.34587462047988,22.6511770483683,24.6511770483683,5.03766666666667,0.051919998,29.06,1,0,5.26441666666667,0.194173231089684,0.0100814737698299,1,-0.0100814737698299,1
"660",2019-01-05 13:50:00,24.0457158756117,20.6285739277866,9,22.6511770483683,24.6511770483683,4.88033333333333,0.051919998,20.8,1,0,5.26441666666667,1.92857142857143,0.100131424714286,1,-0.100131424714286,1
"661",2019-01-05 14:00:00,23.6273747762389,20.6399515895957,4.26553407307846,22.6511770483683,24.6511770483683,4.723,0.053220001,12.54,1,0,5.26920833333333,0.280854473986661,0.0149470753864246,1,-0.0149470753864246,1
"662",2019-01-05 14:10:00,23.7624332217667,20.6251140783707,7.07546302545887,22.4669966950271,24.4669966950271,4.58083333333333,0.053220001,10.45,1,0,5.26920833333333,0.79113656591999,0.0421042888293984,1,-0.0421042888293984,1
"663",2019-01-05 14:20:00,23.5902557022149,20.6168001216935,5.4547616791248,22.4669966950271,24.4669966950271,4.43866666666667,0.053220001,8.36,1,0,5.26920833333333,0.434816497742758,0.0231409344446861,1,-0.0231409344446861,1
"664",2019-01-05 14:30:00,23.7916633459058,20.5973753298394,7.52089191374706,22.4669966950271,24.4669966950271,4.2965,0.053220001,6.27,1,0,5.26920833333333,0.945599093300756,0.0503247846910653,1,-0.0503247846910653,1
"665",2019-01-05 14:40:00,23.5382175981878,20.588496644767,5.10400018945602,22.4669966950271,24.4669966950271,4.15433333333333,0.053220001,4.18,1,0,5.26920833333333,0.383055396568939,0.0203862085884543,1,-0.0203862085884543,1
"666",2019-01-05 14:50:00,23.8380182167316,20.5639970078812,8.14534916207211,22.4669966950271,24.4669966950271,4.01216666666667,0.053220001,2.09,1,0,5.26920833333333,1.24055508552172,0.0660223428920209,1,-0.0660223428920209,1
"667",2019-01-05 15:00:00,23.4643762718862,20.5558922418602,4.54774173954635,22.4669966950271,24.4669966950271,3.87,0.055259998,0,1,0,5.25891666666667,0.312332588467624,0.0172594982140557,1,-0.0172594982140557,1
"668",2019-01-05 15:10:00,23.9082467250259,20.5264430513933,9,22.5444463219228,24.5444463219228,3.7845,0.055259998,0,1,0,5.25891666666667,1.92857142857143,0.106572853285714,1,-0.106572853285714,1
"669",2019-01-05 15:20:00,23.5226990449913,20.5228408802715,4.63439516276358,22.5444463219228,24.5444463219228,3.699,0.055259998,0,1,0,5.25891666666667,0.322549533375907,0.0178240865692535,1,-0.0178240865692535,1
"670",2019-01-05 15:30:00,23.9435822630155,20.4969243829759,9,22.5444463219228,24.5444463219228,3.6135,0.055259998,0,1,0,5.25891666666667,1.92857142857143,0.106572853285714,1,-0.106572853285714,1
"671",2019-01-05 15:40:00,23.4699061856508,20.495330221873,4.21036870688783,22.5444463219228,24.5444463219228,3.528,0.055259998,0,1,0,5.25891666666667,0.275002512833117,0.015196638309153,1,-0.015196638309153,1
"672",2019-01-05 15:50:00,23.8923892798292,20.4663542160942,9,22.5444463219228,24.5444463219228,3.4425,0.055259998,0,1,0,5.25891666666667,1.92857142857143,0.106572853285714,1,-0.106572853285714,1
"673",2019-01-05 16:00:00,23.521791384726,20.4619963761595,4.82468450512293,22.5444463219228,24.5444463219228,3.357,0.055869999,0,1,0,5.21808333333333,0.345975916123696,0.019329674087855,1,-0.019329674087855,1
"674",2019-01-05 16:10:00,23.9229315226367,20.4363570076015,9,23.2759319817906,25.2759319817906,3.28416666666667,0.055869999,0,1,0,5.21808333333333,1.92857142857143,0.107749283785714,1,-0.107749283785714,1
"675",2019-01-05 16:20:00,24.2323534049351,20.4340615409095,9,23.2759319817906,25.2759319817906,3.21133333333333,0.055869999,0,1,0,5.21808333333333,1.92857142857143,0.107749283785714,1,-0.107749283785714,1
"676",2019-01-05 16:30:00,24.4738396203588,20.4484029439043,9,23.2759319817906,25.2759319817906,3.1385,0.055869999,0,1,0,5.21808333333333,1.92857142857143,0.107749283785714,1,-0.107749283785714,1
"677",2019-01-05 16:40:00,24.2690691372566,20.4744574145599,6.62510833718194,23.2759319817906,25.2759319817906,3.06566666666667,0.055869999,0,1,0,5.21808333333333,0.666228140561151,0.0372221655469234,1,-0.0372221655469234,1
"678",2019-01-05 16:50:00,24.5064597266522,20.4864603259032,9,23.2759319817906,25.2759319817906,2.99283333333333,0.055869999,0,1,0,5.21808333333333,1.92857142857143,0.107749283785714,1,-0.107749283785714,1
"679",2019-01-05 17:00:00,24.2327872161946,20.5101047688132,6.23366706166084,23.2759319817906,25.2759319817906,2.92,0.06016,0,1,0,5.144,0.576440250449603,0.0346786454670481,1,-0.0346786454670481,1
"680",2019-01-05 17:10:00,24.1791926334543,20.5156449122357,7.19602573856807,23.0824560277419,25.0824560277419,2.81583333333333,0.06016,0,1,0,5.144,0.829465402563359,0.0499006386182117,1,-0.0499006386182117,1
"681",2019-01-05 17:20:00,24.2424494521568,20.5166181772338,7.83916073145157,23.0824560277419,25.0824560277419,2.71166666666667,0.06016,0,1,0,5.144,1.08181423205307,0.0650819442003126,1,-0.0650819442003126,1
"682",2019-01-05 17:30:00,24.1632326589079,20.5198721073568,7.08007890702154,23.0824560277419,25.0824560277419,2.6075,0.06016,0,1,0,5.144,0.792561703194797,0.047680512064199,1,-0.047680512064199,1
"683",2019-01-05 17:40:00,24.2571190637724,20.5172793579529,8.03068042600839,23.0824560277419,25.0824560277419,2.50333333333333,0.06016,0,1,0,5.144,1.17739652212365,0.0708321747709589,1,-0.0708321747709589,1
