"time","Elec_unit_cost_buy","Elec_unit_cost_distribution","Flex_unit_cost_down_com","Flex_unit_cost_down_exec","Flex_unit_cost_up_com","Flex_unit_cost_up_exec","Flex_Probab"
2024-01-01,0.0502,0.000109999999999999,0.00288,0.00114,0,0.00114,0
2024-01-01 00:15:00,0.0502,0.000109999999999999,0.00288,0.00114,0,0.00114,0
2024-01-01 00:30:00,0.0502,0.000109999999999999,0.00288,0.00114,0,0.00114,0
2024-01-01 00:45:00,0.0502,0.000109999999999999,0.00288,0.00114,0,0.00114,0
2024-01-01 01:00:00,0.0476,0.000100000000000003,0.00219,0.00088,0,0.00088,0
2024-01-01 01:15:00,0.0476,0.000100000000000003,0.00219,0.00088,0,0.00088,0
2024-01-01 01:30:00,0.0476,0.000100000000000003,0.00219,0.00088,0,0.00088,0
2024-01-01 01:45:00,0.0476,0.000100000000000003,0.00219,0.00088,0,0.00088,0
2024-01-01 02:00:00,0.0436,0.000100000000000003,0.00239,0.00077,0,0.00077,0
2024-01-01 02:15:00,0.0436,0.000100000000000003,0.00239,0.00077,0,0.00077,0
2024-01-01 02:30:00,0.0436,0.000100000000000003,0.00239,0.00077,0,0.00077,0
2024-01-01 02:45:00,0.0436,0.000100000000000003,0.00239,0.00077,0,0.00077,0
2024-01-01 03:00:00,0.0426,9.99999999999959e-05,0.00276,8e-04,0,8e-04,0
2024-01-01 03:15:00,0.0426,9.99999999999959e-05,0.00276,8e-04,0,8e-04,0
2024-01-01 03:30:00,0.0426,9.99999999999959e-05,0.00276,8e-04,0,8e-04,0
2024-01-01 03:45:00,0.0426,9.99999999999959e-05,0.00276,8e-04,0,8e-04,0
2024-01-01 04:00:00,0.0422,0.000109999999999999,0.00283,0.00086,0,0.00086,0
2024-01-01 04:15:00,0.0422,0.000109999999999999,0.00283,0.00086,0,0.00086,0
2024-01-01 04:30:00,0.0422,0.000109999999999999,0.00283,0.00086,0,0.00086,0
2024-01-01 04:45:00,0.0422,0.000109999999999999,0.00283,0.00086,0,0.00086,0
2024-01-01 05:00:00,0.0426,9.99999999999959e-05,0.00287,0.00092,0,0.00092,0
2024-01-01 05:15:00,0.0426,9.99999999999959e-05,0.00287,0.00092,0,0.00092,0
2024-01-01 05:30:00,0.0426,9.99999999999959e-05,0.00287,0.00092,0,0.00092,0
2024-01-01 05:45:00,0.0426,9.99999999999959e-05,0.00287,0.00092,0,0.00092,0
2024-01-01 06:00:00,0.0427,0.000109999999999999,0.00276,0.00061,0,0.00061,0
2024-01-01 06:15:00,0.0427,0.000109999999999999,0.00276,0.00061,0,0.00061,0
2024-01-01 06:30:00,0.0427,0.000109999999999999,0.00276,0.00061,0,0.00061,0
2024-01-01 06:45:00,0.0427,0.000109999999999999,0.00276,0.00061,0,0.00061,0
2024-01-01 07:00:00,0.0435,0.000129999999999998,0.00333,0.00029,0,0.00029,0
2024-01-01 07:15:00,0.0435,0.000129999999999998,0.00333,0.00029,0,0.00029,0
2024-01-01 07:30:00,0.0435,0.000129999999999998,0.00333,0.00029,0,0.00029,0
2024-01-01 07:45:00,0.0435,0.000129999999999998,0.00333,0.00029,0,0.00029,0
2024-01-01 08:00:00,0.0424,0.000109999999999999,0.00366,0.00076,0,0.00076,0
2024-01-01 08:15:00,0.0424,0.000109999999999999,0.00366,0.00076,0,0.00076,0
2024-01-01 08:30:00,0.0424,0.000109999999999999,0.00366,0.00076,0,0.00076,0
2024-01-01 08:45:00,0.0424,0.000109999999999999,0.00366,0.00076,0,0.00076,0
2024-01-01 09:00:00,0.0251,9.99999999999994e-05,0.00382,0.00069,0,0.00069,0
2024-01-01 09:15:00,0.0251,9.99999999999994e-05,0.00382,0.00069,0,0.00069,0
2024-01-01 09:30:00,0.0251,9.99999999999994e-05,0.00382,0.00069,0,0.00069,0
2024-01-01 09:45:00,0.0251,9.99999999999994e-05,0.00382,0.00069,0,0.00069,0
2024-01-01 10:00:00,0.00399,8.99999999999998e-05,0.00294,0.00032,0,0.00032,0
2024-01-01 10:15:00,0.00399,8.99999999999998e-05,0.00294,0.00032,0,0.00032,0
2024-01-01 10:30:00,0.00399,8.99999999999998e-05,0.00294,0.00032,0,0.00032,0
2024-01-01 10:45:00,0.00399,8.99999999999998e-05,0.00294,0.00032,0,0.00032,0
2024-01-01 11:00:00,0.00329,8.99999999999998e-05,0.0023,2e-04,0,2e-04,0
2024-01-01 11:15:00,0.00329,8.99999999999998e-05,0.0023,2e-04,0,2e-04,0
2024-01-01 11:30:00,0.00329,8.99999999999998e-05,0.0023,2e-04,0,2e-04,0
2024-01-01 11:45:00,0.00329,8.99999999999998e-05,0.0023,2e-04,0,2e-04,0
2024-01-01 12:00:00,0.00215,8.99999999999998e-05,0.00192,3e-05,0,3e-05,0
2024-01-01 12:15:00,0.00215,8.99999999999998e-05,0.00192,3e-05,0,3e-05,0
2024-01-01 12:30:00,0.00215,8.99999999999998e-05,0.00192,3e-05,0,3e-05,0
2024-01-01 12:45:00,0.00215,8.99999999999998e-05,0.00192,3e-05,0,3e-05,0
2024-01-01 13:00:00,0.00182,9e-05,0.00232,2e-05,0,2e-05,0
2024-01-01 13:15:00,0.00182,9e-05,0.00232,2e-05,0,2e-05,0
2024-01-01 13:30:00,0.00182,9e-05,0.00232,2e-05,0,2e-05,0
2024-01-01 13:45:00,0.00182,9e-05,0.00232,2e-05,0,2e-05,0
2024-01-01 14:00:00,0.00828,0.00256,0.00312,2e-05,0,2e-05,0
2024-01-01 14:15:00,0.00828,0.00256,0.00312,2e-05,0,2e-05,0
2024-01-01 14:30:00,0.00828,0.00256,0.00312,2e-05,0,2e-05,0
2024-01-01 14:45:00,0.00828,0.00256,0.00312,2e-05,0,2e-05,0
2024-01-01 15:00:00,0.021,0.00251,0.00399,7e-05,0,7e-05,0
2024-01-01 15:15:00,0.021,0.00251,0.00399,7e-05,0,7e-05,0
2024-01-01 15:30:00,0.021,0.00251,0.00399,7e-05,0,7e-05,0
2024-01-01 15:45:00,0.021,0.00251,0.00399,7e-05,0,7e-05,0
2024-01-01 16:00:00,0.0396,0.00260000000000001,0.00415,0.00087,0,0.00087,0
2024-01-01 16:15:00,0.0396,0.00260000000000001,0.00415,0.00087,0,0.00087,0
2024-01-01 16:30:00,0.0396,0.00260000000000001,0.00415,0.00087,0,0.00087,0
2024-01-01 16:45:00,0.0396,0.00260000000000001,0.00415,0.00087,0,0.00087,0
2024-01-01 17:00:00,0.0501,0.0026,0.00196,0.00086,0,0.00086,0
2024-01-01 17:15:00,0.0501,0.0026,0.00196,0.00086,0,0.00086,0
2024-01-01 17:30:00,0.0501,0.0026,0.00196,0.00086,0,0.00086,0
2024-01-01 17:45:00,0.0501,0.0026,0.00196,0.00086,0,0.00086,0
2024-01-01 18:00:00,0.0575,0.00253,0.00194,0.00082,0,0.00082,0
2024-01-01 18:15:00,0.0575,0.00253,0.00194,0.00082,0,0.00082,0
2024-01-01 18:30:00,0.0575,0.00253,0.00194,0.00082,0,0.00082,0
2024-01-01 18:45:00,0.0575,0.00253,0.00194,0.00082,0,0.00082,0
2024-01-01 19:00:00,0.0635,0.0026,0.00171,0.00047,0,0.00047,0
2024-01-01 19:15:00,0.0635,0.0026,0.00171,0.00047,0,0.00047,0
2024-01-01 19:30:00,0.0635,0.0026,0.00171,0.00047,0,0.00047,0
2024-01-01 19:45:00,0.0635,0.0026,0.00171,0.00047,0,0.00047,0
2024-01-01 20:00:00,0.0626,0.00260000000000001,0.00174,0.00087,0,0.00087,0
2024-01-01 20:15:00,0.0626,0.00260000000000001,0.00174,0.00087,0,0.00087,0
2024-01-01 20:30:00,0.0626,0.00260000000000001,0.00174,0.00087,0,0.00087,0
2024-01-01 20:45:00,0.0626,0.00260000000000001,0.00174,0.00087,0,0.00087,0
2024-01-01 21:00:00,0.0501,0.0026,0.00183,0.00067,0,0.00067,0
2024-01-01 21:15:00,0.0501,0.0026,0.00183,0.00067,0,0.00067,0
2024-01-01 21:30:00,0.0501,0.0026,0.00183,0.00067,0,0.00067,0
2024-01-01 21:45:00,0.0501,0.0026,0.00183,0.00067,0,0.00067,0
2024-01-01 22:00:00,0.0446,0.00251,0.00161,7e-04,0,7e-04,0
2024-01-01 22:15:00,0.0446,0.00251,0.00161,7e-04,0,7e-04,0
2024-01-01 22:30:00,0.0446,0.00251,0.00161,7e-04,0,7e-04,0
2024-01-01 22:45:00,0.0446,0.00251,0.00161,7e-04,0,7e-04,0
2024-01-01 23:00:00,0.0379,0.000100000000000003,0.00129,0.00045,0,0.00045,0
2024-01-01 23:15:00,0.0379,0.000100000000000003,0.00129,0.00045,0,0.00045,0
2024-01-01 23:30:00,0.0379,0.000100000000000003,0.00129,0.00045,0,0.00045,0
2024-01-01 23:45:00,0.0379,0.000100000000000003,0.00129,0.00045,0,0.00045,0
2024-01-02,0.0251,9.99999999999994e-05,0.00406,0.00048,0,0.00048,0
2024-01-02 00:15:00,0.0251,9.99999999999994e-05,0.00406,0.00048,0,0.00048,0
2024-01-02 00:30:00,0.0251,9.99999999999994e-05,0.00406,0.00048,0,0.00048,0
2024-01-02 00:45:00,0.0251,9.99999999999994e-05,0.00406,0.00048,0,0.00048,0
2024-01-02 01:00:00,0.00408,9.00000000000007e-05,0.00514,0.00061,0,0.00061,0
2024-01-02 01:15:00,0.00408,9.00000000000007e-05,0.00514,0.00061,0,0.00061,0
2024-01-02 01:30:00,0.00408,9.00000000000007e-05,0.00514,0.00061,0,0.00061,0
2024-01-02 01:45:00,0.00408,9.00000000000007e-05,0.00514,0.00061,0,0.00061,0
2024-01-02 02:00:00,0.0141,9.99999999999994e-05,0.00477,0.00037,0,0.00037,0
2024-01-02 02:15:00,0.0141,9.99999999999994e-05,0.00477,0.00037,0,0.00037,0
2024-01-02 02:30:00,0.0141,9.99999999999994e-05,0.00477,0.00037,0,0.00037,0
2024-01-02 02:45:00,0.0141,9.99999999999994e-05,0.00477,0.00037,0,0.00037,0
2024-01-02 03:00:00,0.0101,9.99999999999994e-05,0.00539,0.00035,0,0.00035,0
2024-01-02 03:15:00,0.0101,9.99999999999994e-05,0.00539,0.00035,0,0.00035,0
2024-01-02 03:30:00,0.0101,9.99999999999994e-05,0.00539,0.00035,0,0.00035,0
2024-01-02 03:45:00,0.0101,9.99999999999994e-05,0.00539,0.00035,0,0.00035,0
2024-01-02 04:00:00,0.0146,5.99999999999993e-05,0.00446,5e-05,0,5e-05,0
2024-01-02 04:15:00,0.0146,5.99999999999993e-05,0.00446,5e-05,0,5e-05,0
2024-01-02 04:30:00,0.0146,5.99999999999993e-05,0.00446,5e-05,0,5e-05,0
2024-01-02 04:45:00,0.0146,5.99999999999993e-05,0.00446,5e-05,0,5e-05,0
2024-01-02 05:00:00,0.0364,0.000109999999999999,0.00321,6e-04,0,6e-04,0
2024-01-02 05:15:00,0.0364,0.000109999999999999,0.00321,6e-04,0,6e-04,0
2024-01-02 05:30:00,0.0364,0.000109999999999999,0.00321,6e-04,0,6e-04,0
2024-01-02 05:45:00,0.0364,0.000109999999999999,0.00321,6e-04,0,6e-04,0
2024-01-02 06:00:00,0.0448,0.000100000000000003,0.00239,0.00087,0,0.00087,0
2024-01-02 06:15:00,0.0448,0.000100000000000003,0.00239,0.00087,0,0.00087,0
2024-01-02 06:30:00,0.0448,0.000100000000000003,0.00239,0.00087,0,0.00087,0
2024-01-02 06:45:00,0.0448,0.000100000000000003,0.00239,0.00087,0,0.00087,0
2024-01-02 07:00:00,0.0539,0.000120000000000002,0.00233,0.00024,0,0.00024,0
2024-01-02 07:15:00,0.0539,0.000120000000000002,0.00233,0.00024,0,0.00024,0
2024-01-02 07:30:00,0.0539,0.000120000000000002,0.00233,0.00024,0,0.00024,0
2024-01-02 07:45:00,0.0539,0.000120000000000002,0.00233,0.00024,0,0.00024,0
2024-01-02 08:00:00,0.0543,7.00000000000006e-05,0.00217,0.00028,0,0.00028,0
2024-01-02 08:15:00,0.0543,7.00000000000006e-05,0.00217,0.00028,0,0.00028,0
2024-01-02 08:30:00,0.0543,7.00000000000006e-05,0.00217,0.00028,0,0.00028,0
2024-01-02 08:45:00,0.0543,7.00000000000006e-05,0.00217,0.00028,0,0.00028,0
2024-01-02 09:00:00,0.0501,9.99999999999959e-05,0.00211,0.00049,0,0.00049,0
2024-01-02 09:15:00,0.0501,9.99999999999959e-05,0.00211,0.00049,0,0.00049,0
2024-01-02 09:30:00,0.0501,9.99999999999959e-05,0.00211,0.00049,0,0.00049,0
2024-01-02 09:45:00,0.0501,9.99999999999959e-05,0.00211,0.00049,0,0.00049,0
2024-01-02 10:00:00,0.0523,9.99999999999959e-05,0.00217,0.00052,0,0.00052,0
2024-01-02 10:15:00,0.0523,9.99999999999959e-05,0.00217,0.00052,0,0.00052,0
2024-01-02 10:30:00,0.0523,9.99999999999959e-05,0.00217,0.00052,0,0.00052,0
2024-01-02 10:45:00,0.0523,9.99999999999959e-05,0.00217,0.00052,0,0.00052,0
2024-01-02 11:00:00,0.0451,0.000100000000000003,0.00252,0.00049,0,0.00049,0
2024-01-02 11:15:00,0.0451,0.000100000000000003,0.00252,0.00049,0,0.00049,0
2024-01-02 11:30:00,0.0451,0.000100000000000003,0.00252,0.00049,0,0.00049,0
2024-01-02 11:45:00,0.0451,0.000100000000000003,0.00252,0.00049,0,0.00049,0
2024-01-02 12:00:00,0.0431,0.000100000000000003,0.0024,0.00073,0,0.00073,0
2024-01-02 12:15:00,0.0431,0.000100000000000003,0.0024,0.00073,0,0.00073,0
2024-01-02 12:30:00,0.0431,0.000100000000000003,0.0024,0.00073,0,0.00073,0
2024-01-02 12:45:00,0.0431,0.000100000000000003,0.0024,0.00073,0,0.00073,0
2024-01-02 13:00:00,0.0431,0.000100000000000003,0.00255,0.00157,0,0.00157,0
2024-01-02 13:15:00,0.0431,0.000100000000000003,0.00255,0.00157,0,0.00157,0
2024-01-02 13:30:00,0.0431,0.000100000000000003,0.00255,0.00157,0,0.00157,0
2024-01-02 13:45:00,0.0431,0.000100000000000003,0.00255,0.00157,0,0.00157,0
2024-01-02 14:00:00,0.0435,0.00251,0.00262,0.00119,0,0.00119,0
2024-01-02 14:15:00,0.0435,0.00251,0.00262,0.00119,0,0.00119,0
2024-01-02 14:30:00,0.0435,0.00251,0.00262,0.00119,0,0.00119,0
2024-01-02 14:45:00,0.0435,0.00251,0.00262,0.00119,0,0.00119,0
2024-01-02 15:00:00,0.0462,0.00254,0.00273,0.0014,0,0.0014,0
2024-01-02 15:15:00,0.0462,0.00254,0.00273,0.0014,0,0.0014,0
2024-01-02 15:30:00,0.0462,0.00254,0.00273,0.0014,0,0.0014,0
2024-01-02 15:45:00,0.0462,0.00254,0.00273,0.0014,0,0.0014,0
2024-01-02 16:00:00,0.0548,0.0026,0.0023,0.00122,0,0.00122,0
2024-01-02 16:15:00,0.0548,0.0026,0.0023,0.00122,0,0.00122,0
2024-01-02 16:30:00,0.0548,0.0026,0.0023,0.00122,0,0.00122,0
2024-01-02 16:45:00,0.0548,0.0026,0.0023,0.00122,0,0.00122,0
2024-01-02 17:00:00,0.0603,0.00253,0.00108,0.00069,0,0.00069,0
2024-01-02 17:15:00,0.0603,0.00253,0.00108,0.00069,0,0.00069,0
2024-01-02 17:30:00,0.0603,0.00253,0.00108,0.00069,0,0.00069,0
2024-01-02 17:45:00,0.0603,0.00253,0.00108,0.00069,0,0.00069,0
2024-01-02 18:00:00,0.065,0.00255,0.00067,0.00057,0,0.00057,0
2024-01-02 18:15:00,0.065,0.00255,0.00067,0.00057,0,0.00057,0
2024-01-02 18:30:00,0.065,0.00255,0.00067,0.00057,0,0.00057,0
2024-01-02 18:45:00,0.065,0.00255,0.00067,0.00057,0,0.00057,0
2024-01-02 19:00:00,0.0606,0.0026,0.00093,0.00039,0,0.00039,0
2024-01-02 19:15:00,0.0606,0.0026,0.00093,0.00039,0,0.00039,0
2024-01-02 19:30:00,0.0606,0.0026,0.00093,0.00039,0,0.00039,0
2024-01-02 19:45:00,0.0606,0.0026,0.00093,0.00039,0,0.00039,0
2024-01-02 20:00:00,0.0554,0.00257,0.00136,0.00071,0,0.00071,0
2024-01-02 20:15:00,0.0554,0.00257,0.00136,0.00071,0,0.00071,0
2024-01-02 20:30:00,0.0554,0.00257,0.00136,0.00071,0,0.00071,0
2024-01-02 20:45:00,0.0554,0.00257,0.00136,0.00071,0,0.00071,0
2024-01-02 21:00:00,0.0488,0.00254,0.00179,0.00063,0,0.00063,0
2024-01-02 21:15:00,0.0488,0.00254,0.00179,0.00063,0,0.00063,0
2024-01-02 21:30:00,0.0488,0.00254,0.00179,0.00063,0,0.00063,0
2024-01-02 21:45:00,0.0488,0.00254,0.00179,0.00063,0,0.00063,0
2024-01-02 22:00:00,0.0427,0.00260000000000001,0.00069,0.00041,0,0.00041,0
2024-01-02 22:15:00,0.0427,0.00260000000000001,0.00069,0.00041,0,0.00041,0
2024-01-02 22:30:00,0.0427,0.00260000000000001,0.00069,0.00041,0,0.00041,0
2024-01-02 22:45:00,0.0427,0.00260000000000001,0.00069,0.00041,0,0.00041,0
2024-01-02 23:00:00,0.00689,9.00000000000007e-05,0.00355,0.00055,0,0.00055,0
2024-01-02 23:15:00,0.00689,9.00000000000007e-05,0.00355,0.00055,0,0.00055,0
2024-01-02 23:30:00,0.00689,9.00000000000007e-05,0.00355,0.00055,0,0.00055,0
2024-01-02 23:45:00,0.00689,9.00000000000007e-05,0.00355,0.00055,0,0.00055,0
2024-01-03,0.00329,8.99999999999998e-05,0.0037,2e-04,0,2e-04,0
2024-01-03 00:15:00,0.00329,8.99999999999998e-05,0.0037,2e-04,0,2e-04,0
2024-01-03 00:30:00,0.00329,8.99999999999998e-05,0.0037,2e-04,0,2e-04,0
2024-01-03 00:45:00,0.00329,8.99999999999998e-05,0.0037,2e-04,0,2e-04,0
2024-01-03 01:00:00,0.00329,8.99999999999998e-05,0.00337,0.00044,0,0.00044,0
2024-01-03 01:15:00,0.00329,8.99999999999998e-05,0.00337,0.00044,0,0.00044,0
2024-01-03 01:30:00,0.00329,8.99999999999998e-05,0.00337,0.00044,0,0.00044,0
2024-01-03 01:45:00,0.00329,8.99999999999998e-05,0.00337,0.00044,0,0.00044,0
2024-01-03 02:00:00,0.00329,8.99999999999998e-05,0.00291,1e-05,0,1e-05,0
2024-01-03 02:15:00,0.00329,8.99999999999998e-05,0.00291,1e-05,0,1e-05,0
2024-01-03 02:30:00,0.00329,8.99999999999998e-05,0.00291,1e-05,0,1e-05,0
2024-01-03 02:45:00,0.00329,8.99999999999998e-05,0.00291,1e-05,0,1e-05,0
2024-01-03 03:00:00,0.00329,8.99999999999998e-05,0.0034,0.00015,0,0.00015,0
2024-01-03 03:15:00,0.00329,8.99999999999998e-05,0.0034,0.00015,0,0.00015,0
2024-01-03 03:30:00,0.00329,8.99999999999998e-05,0.0034,0.00015,0,0.00015,0
2024-01-03 03:45:00,0.00329,8.99999999999998e-05,0.0034,0.00015,0,0.00015,0
2024-01-03 04:00:00,0.0023,8.99999999999998e-05,0.00355,0.00013,0,0.00013,0
2024-01-03 04:15:00,0.0023,8.99999999999998e-05,0.00355,0.00013,0,0.00013,0
2024-01-03 04:30:00,0.0023,8.99999999999998e-05,0.00355,0.00013,0,0.00013,0
2024-01-03 04:45:00,0.0023,8.99999999999998e-05,0.00355,0.00013,0,0.00013,0
2024-01-03 05:00:00,0.00487,8.99999999999998e-05,0.00379,0.00042,0,0.00042,0
2024-01-03 05:15:00,0.00487,8.99999999999998e-05,0.00379,0.00042,0,0.00042,0
2024-01-03 05:30:00,0.00487,8.99999999999998e-05,0.00379,0.00042,0,0.00042,0
2024-01-03 05:45:00,0.00487,8.99999999999998e-05,0.00379,0.00042,0,0.00042,0
2024-01-03 06:00:00,0.0455,7.99999999999967e-05,0.0033,4e-04,0,4e-04,0
2024-01-03 06:15:00,0.0455,7.99999999999967e-05,0.0033,4e-04,0,4e-04,0
2024-01-03 06:30:00,0.0455,7.99999999999967e-05,0.0033,4e-04,0,4e-04,0
2024-01-03 06:45:00,0.0455,7.99999999999967e-05,0.0033,4e-04,0,4e-04,0
2024-01-03 07:00:00,0.062,7.99999999999967e-05,0.00304,0.00016,0,0.00016,0
2024-01-03 07:15:00,0.062,7.99999999999967e-05,0.00304,0.00016,0,0.00016,0
2024-01-03 07:30:00,0.062,7.99999999999967e-05,0.00304,0.00016,0,0.00016,0
2024-01-03 07:45:00,0.062,7.99999999999967e-05,0.00304,0.00016,0,0.00016,0
2024-01-03 08:00:00,0.0671,0.000100000000000003,0.00263,0.00023,0,0.00023,0
2024-01-03 08:15:00,0.0671,0.000100000000000003,0.00263,0.00023,0,0.00023,0
2024-01-03 08:30:00,0.0671,0.000100000000000003,0.00263,0.00023,0,0.00023,0
2024-01-03 08:45:00,0.0671,0.000100000000000003,0.00263,0.00023,0,0.00023,0
2024-01-03 09:00:00,0.0637,0.000100000000000003,0.00362,0,0,0,0
2024-01-03 09:15:00,0.0637,0.000100000000000003,0.00362,0,0,0,0
2024-01-03 09:30:00,0.0637,0.000100000000000003,0.00362,0,0,0,0
2024-01-03 09:45:00,0.0637,0.000100000000000003,0.00362,0,0,0,0
2024-01-03 10:00:00,0.0572,0.000100000000000003,0.00219,0.00025,0,0.00025,0
2024-01-03 10:15:00,0.0572,0.000100000000000003,0.00219,0.00025,0,0.00025,0
2024-01-03 10:30:00,0.0572,0.000100000000000003,0.00219,0.00025,0,0.00025,0
2024-01-03 10:45:00,0.0572,0.000100000000000003,0.00219,0.00025,0,0.00025,0
2024-01-03 11:00:00,0.0551,0.000100000000000003,0.00219,0.00028,0,0.00028,0
2024-01-03 11:15:00,0.0551,0.000100000000000003,0.00219,0.00028,0,0.00028,0
2024-01-03 11:30:00,0.0551,0.000100000000000003,0.00219,0.00028,0,0.00028,0
2024-01-03 11:45:00,0.0551,0.000100000000000003,0.00219,0.00028,0,0.00028,0
2024-01-03 12:00:00,0.0555,8.00000000000037e-05,0.00247,0.00042,0,0.00042,0
2024-01-03 12:15:00,0.0555,8.00000000000037e-05,0.00247,0.00042,0,0.00042,0
2024-01-03 12:30:00,0.0555,8.00000000000037e-05,0.00247,0.00042,0,0.00042,0
2024-01-03 12:45:00,0.0555,8.00000000000037e-05,0.00247,0.00042,0,0.00042,0
2024-01-03 13:00:00,0.0611,0.000100000000000003,0.00223,4e-04,0,4e-04,0
2024-01-03 13:15:00,0.0611,0.000100000000000003,0.00223,4e-04,0,4e-04,0
2024-01-03 13:30:00,0.0611,0.000100000000000003,0.00223,4e-04,0,4e-04,0
2024-01-03 13:45:00,0.0611,0.000100000000000003,0.00223,4e-04,0,4e-04,0
2024-01-03 14:00:00,0.0686,0.00256999999999999,0.00292,0.00032,0,0.00032,0
2024-01-03 14:15:00,0.0686,0.00256999999999999,0.00292,0.00032,0,0.00032,0
2024-01-03 14:30:00,0.0686,0.00256999999999999,0.00292,0.00032,0,0.00032,0
2024-01-03 14:45:00,0.0686,0.00256999999999999,0.00292,0.00032,0,0.00032,0
2024-01-03 15:00:00,0.0701,0.00258,0.00329,0.00022,0,0.00022,0
2024-01-03 15:15:00,0.0701,0.00258,0.00329,0.00022,0,0.00022,0
2024-01-03 15:30:00,0.0701,0.00258,0.00329,0.00022,0,0.00022,0
2024-01-03 15:45:00,0.0701,0.00258,0.00329,0.00022,0,0.00022,0
2024-01-03 16:00:00,0.0921,0.00253,0.00247,1e-05,0,1e-05,0
2024-01-03 16:15:00,0.0921,0.00253,0.00247,1e-05,0,1e-05,0
2024-01-03 16:30:00,0.0921,0.00253,0.00247,1e-05,0,1e-05,0
2024-01-03 16:45:00,0.0921,0.00253,0.00247,1e-05,0,1e-05,0
2024-01-03 17:00:00,0.0968,0.00259999999999999,0.0016,0.00011,0,0.00011,0
2024-01-03 17:15:00,0.0968,0.00259999999999999,0.0016,0.00011,0,0.00011,0
2024-01-03 17:30:00,0.0968,0.00259999999999999,0.0016,0.00011,0,0.00011,0
2024-01-03 17:45:00,0.0968,0.00259999999999999,0.0016,0.00011,0,0.00011,0
2024-01-03 18:00:00,0.107,0.00265,0.00134,0.00035,0,0.00035,0
2024-01-03 18:15:00,0.107,0.00265,0.00134,0.00035,0,0.00035,0
2024-01-03 18:30:00,0.107,0.00265,0.00134,0.00035,0,0.00035,0
2024-01-03 18:45:00,0.107,0.00265,0.00134,0.00035,0,0.00035,0
2024-01-03 19:00:00,0.116,0.00274000000000001,0.00168,0.00053,0,0.00053,0
2024-01-03 19:15:00,0.116,0.00274000000000001,0.00168,0.00053,0,0.00053,0
2024-01-03 19:30:00,0.116,0.00274000000000001,0.00168,0.00053,0,0.00053,0
2024-01-03 19:45:00,0.116,0.00274000000000001,0.00168,0.00053,0,0.00053,0
2024-01-03 20:00:00,0.116,0.00274000000000001,0.00213,0.00081,0,0.00081,0
2024-01-03 20:15:00,0.116,0.00274000000000001,0.00213,0.00081,0,0.00081,0
2024-01-03 20:30:00,0.116,0.00274000000000001,0.00213,0.00081,0,0.00081,0
2024-01-03 20:45:00,0.116,0.00274000000000001,0.00213,0.00081,0,0.00081,0
2024-01-03 21:00:00,0.0968,0.00259999999999999,0.00164,0.00059,0,0.00059,0
2024-01-03 21:15:00,0.0968,0.00259999999999999,0.00164,0.00059,0,0.00059,0
2024-01-03 21:30:00,0.0968,0.00259999999999999,0.00164,0.00059,0,0.00059,0
2024-01-03 21:45:00,0.0968,0.00259999999999999,0.00164,0.00059,0,0.00059,0
2024-01-03 22:00:00,0.0891,0.00251999999999999,0.00173,0.00047,0,0.00047,0
2024-01-03 22:15:00,0.0891,0.00251999999999999,0.00173,0.00047,0,0.00047,0
2024-01-03 22:30:00,0.0891,0.00251999999999999,0.00173,0.00047,0,0.00047,0
2024-01-03 22:45:00,0.0891,0.00251999999999999,0.00173,0.00047,0,0.00047,0
2024-01-03 23:00:00,0.0905,0.000109999999999999,0.00297,0.00073,0,0.00073,0
2024-01-03 23:15:00,0.0905,0.000109999999999999,0.00297,0.00073,0,0.00073,0
2024-01-03 23:30:00,0.0905,0.000109999999999999,0.00297,0.00073,0,0.00073,0
2024-01-03 23:45:00,0.0905,0.000109999999999999,0.00297,0.00073,0,0.00073,0
2024-01-04,0.0871,0.000100000000000003,0.00343,0.00102,0,0.00102,0
2024-01-04 00:15:00,0.0871,0.000100000000000003,0.00343,0.00102,0,0.00102,0
2024-01-04 00:30:00,0.0871,0.000100000000000003,0.00343,0.00102,0,0.00102,0
2024-01-04 00:45:00,0.0871,0.000100000000000003,0.00343,0.00102,0,0.00102,0
2024-01-04 01:00:00,0.0803,8.99999999999929e-05,0.00623,0.00058,0,0.00058,0
2024-01-04 01:15:00,0.0803,8.99999999999929e-05,0.00623,0.00058,0,0.00058,0
2024-01-04 01:30:00,0.0803,8.99999999999929e-05,0.00623,0.00058,0,0.00058,0
2024-01-04 01:45:00,0.0803,8.99999999999929e-05,0.00623,0.00058,0,0.00058,0
2024-01-04 02:00:00,0.0702,0.000100000000000003,0.00581,0.00049,0,0.00049,0
2024-01-04 02:15:00,0.0702,0.000100000000000003,0.00581,0.00049,0,0.00049,0
2024-01-04 02:30:00,0.0702,0.000100000000000003,0.00581,0.00049,0,0.00049,0
2024-01-04 02:45:00,0.0702,0.000100000000000003,0.00581,0.00049,0,0.00049,0
2024-01-04 03:00:00,0.0669,3.99999999999984e-05,0.00534,0.00057,0,0.00057,0
2024-01-04 03:15:00,0.0669,3.99999999999984e-05,0.00534,0.00057,0,0.00057,0
2024-01-04 03:30:00,0.0669,3.99999999999984e-05,0.00534,0.00057,0,0.00057,0
2024-01-04 03:45:00,0.0669,3.99999999999984e-05,0.00534,0.00057,0,0.00057,0
2024-01-04 04:00:00,0.0682,5.99999999999906e-05,0.00472,0.00076,0,0.00076,0
