"","HourUTC","air_temperature","GHI","SpotPriceEUR","mean_temp_24h","building_occupied","act_vent","Ti","Te","set_point_heating_low","set_point_heating_high","set_point_cooling_low","set_point_cooling_high","act_heat","act_cool","Qh","Qc","elec_heating","elec_cooling","elec_total","elec_cost","building_comfort","reward"
"1",2019-01-01,7.28,0,0.01007,6,0,0,20,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"2",2019-01-01 00:10:00,7.2855,0,0.01007,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"3",2019-01-01 00:20:00,7.291,0,0.01007,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"4",2019-01-01 00:30:00,7.2965,0,0.01007,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"5",2019-01-01 00:40:00,7.302,0,0.01007,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"6",2019-01-01 00:50:00,7.3075,0,0.01007,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"7",2019-01-01 01:00:00,7.313,0,-0.00408,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"8",2019-01-01 01:10:00,7.31916666666667,0,-0.00408,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"9",2019-01-01 01:20:00,7.32533333333333,0,-0.00408,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"10",2019-01-01 01:30:00,7.3315,0,-0.00408,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"11",2019-01-01 01:40:00,7.33766666666667,0,-0.00408,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"12",2019-01-01 01:50:00,7.34383333333333,0,-0.00408,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"13",2019-01-01 02:00:00,7.35,0,-0.00991,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"14",2019-01-01 02:10:00,7.35366666666667,0,-0.00991,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"15",2019-01-01 02:20:00,7.35733333333333,0,-0.00991,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"16",2019-01-01 02:30:00,7.361,0,-0.00991,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"17",2019-01-01 02:40:00,7.36466666666667,0,-0.00991,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"18",2019-01-01 02:50:00,7.36833333333333,0,-0.00991,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"19",2019-01-01 03:00:00,7.372,0,-0.00741,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"20",2019-01-01 03:10:00,7.4105,0,-0.00741,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"21",2019-01-01 03:20:00,7.449,0,-0.00741,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"22",2019-01-01 03:30:00,7.4875,0,-0.00741,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"23",2019-01-01 03:40:00,7.526,0,-0.00741,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"24",2019-01-01 03:50:00,7.5645,0,-0.00741,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"25",2019-01-01 04:00:00,7.603,0,-0.01255,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"26",2019-01-01 04:10:00,7.4575,0,-0.01255,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"27",2019-01-01 04:20:00,7.312,0,-0.01255,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"28",2019-01-01 04:30:00,7.1665,0,-0.01255,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"29",2019-01-01 04:40:00,7.021,0,-0.01255,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"30",2019-01-01 04:50:00,6.8755,0,-0.01255,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"31",2019-01-01 05:00:00,6.73,0,-0.01725,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"32",2019-01-01 05:10:00,6.695,0,-0.01725,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"33",2019-01-01 05:20:00,6.66,0,-0.01725,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"34",2019-01-01 05:30:00,6.625,0,-0.01725,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"35",2019-01-01 05:40:00,6.59,0,-0.01725,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"36",2019-01-01 05:50:00,6.555,0,-0.01725,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"37",2019-01-01 06:00:00,6.52,0,-0.01507,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"38",2019-01-01 06:10:00,6.50416666666667,0.3755,-0.01507,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"39",2019-01-01 06:20:00,6.48833333333333,0.751,-0.01507,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"40",2019-01-01 06:30:00,6.4725,1.1265,-0.01507,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"41",2019-01-01 06:40:00,6.45666666666667,1.502,-0.01507,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"42",2019-01-01 06:50:00,6.44083333333333,1.8775,-0.01507,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"43",2019-01-01 07:00:00,6.425,2.253,-0.00493,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"44",2019-01-01 07:10:00,6.40133333333333,8.18416666666667,-0.00493,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"45",2019-01-01 07:20:00,6.37766666666667,14.1153333333333,-0.00493,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"46",2019-01-01 07:30:00,6.354,20.0465,-0.00493,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"47",2019-01-01 07:40:00,6.33033333333333,25.9776666666667,-0.00493,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"48",2019-01-01 07:50:00,6.30666666666667,31.9088333333333,-0.00493,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"49",2019-01-01 08:00:00,6.283,37.84,-0.00633,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"50",2019-01-01 08:10:00,6.30166666666667,46.4783333333333,-0.00633,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"51",2019-01-01 08:20:00,6.32033333333333,55.1166666666667,-0.00633,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"52",2019-01-01 08:30:00,6.339,63.755,-0.00633,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"53",2019-01-01 08:40:00,6.35766666666667,72.3933333333333,-0.00633,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"54",2019-01-01 08:50:00,6.37633333333333,81.0316666666667,-0.00633,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"55",2019-01-01 09:00:00,6.395,89.67,-0.00493,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"56",2019-01-01 09:10:00,6.39583333333333,95.3083333333333,-0.00493,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"57",2019-01-01 09:20:00,6.39666666666667,100.946666666667,-0.00493,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"58",2019-01-01 09:30:00,6.3975,106.585,-0.00493,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"59",2019-01-01 09:40:00,6.39833333333333,112.223333333333,-0.00493,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"60",2019-01-01 09:50:00,6.39916666666667,117.861666666667,-0.00493,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"61",2019-01-01 10:00:00,6.4,123.5,0.00045,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"62",2019-01-01 10:10:00,6.407,126.85,0.00045,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"63",2019-01-01 10:20:00,6.414,130.2,0.00045,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"64",2019-01-01 10:30:00,6.421,133.55,0.00045,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"65",2019-01-01 10:40:00,6.428,136.9,0.00045,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"66",2019-01-01 10:50:00,6.435,140.25,0.00045,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"67",2019-01-01 11:00:00,6.442,143.6,0.00012,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"68",2019-01-01 11:10:00,6.39033333333333,137.483333333333,0.00012,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"69",2019-01-01 11:20:00,6.33866666666667,131.366666666667,0.00012,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"70",2019-01-01 11:30:00,6.287,125.25,0.00012,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"71",2019-01-01 11:40:00,6.23533333333333,119.133333333333,0.00012,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"72",2019-01-01 11:50:00,6.18366666666667,113.016666666667,0.00012,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"73",2019-01-01 12:00:00,6.132,106.9,-2e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"74",2019-01-01 12:10:00,6.05833333333333,100.531666666667,-2e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"75",2019-01-01 12:20:00,5.98466666666667,94.1633333333333,-2e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"76",2019-01-01 12:30:00,5.911,87.795,-2e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"77",2019-01-01 12:40:00,5.83733333333333,81.4266666666667,-2e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"78",2019-01-01 12:50:00,5.76366666666667,75.0583333333333,-2e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"79",2019-01-01 13:00:00,5.69,68.69,0,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"80",2019-01-01 13:10:00,5.6245,58.787,0,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"81",2019-01-01 13:20:00,5.559,48.884,0,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"82",2019-01-01 13:30:00,5.4935,38.981,0,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"83",2019-01-01 13:40:00,5.428,29.078,0,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"84",2019-01-01 13:50:00,5.3625,19.175,0,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"85",2019-01-01 14:00:00,5.297,9.272,-3e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"86",2019-01-01 14:10:00,5.238,7.72666666666667,-3e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"87",2019-01-01 14:20:00,5.179,6.18133333333333,-3e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"88",2019-01-01 14:30:00,5.12,4.636,-3e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"89",2019-01-01 14:40:00,5.061,3.09066666666667,-3e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"90",2019-01-01 14:50:00,5.002,1.54533333333333,-3e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"91",2019-01-01 15:00:00,4.943,0,0.00197,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"92",2019-01-01 15:10:00,5.07583333333333,0,0.00197,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"93",2019-01-01 15:20:00,5.20866666666667,0,0.00197,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"94",2019-01-01 15:30:00,5.3415,0,0.00197,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"95",2019-01-01 15:40:00,5.47433333333333,0,0.00197,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"96",2019-01-01 15:50:00,5.60716666666667,0,0.00197,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"97",2019-01-01 16:00:00,5.74,0,0.00906,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"98",2019-01-01 16:10:00,5.81833333333333,0,0.00906,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"99",2019-01-01 16:20:00,5.89666666666667,0,0.00906,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"100",2019-01-01 16:30:00,5.975,0,0.00906,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"101",2019-01-01 16:40:00,6.05333333333333,0,0.00906,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"102",2019-01-01 16:50:00,6.13166666666667,0,0.00906,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"103",2019-01-01 17:00:00,6.21,0,7e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"104",2019-01-01 17:10:00,6.25883333333333,0,7e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"105",2019-01-01 17:20:00,6.30766666666667,0,7e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"106",2019-01-01 17:30:00,6.3565,0,7e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"107",2019-01-01 17:40:00,6.40533333333333,0,7e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"108",2019-01-01 17:50:00,6.45416666666667,0,7e-05,6,1,1,NA,NA,0,0,0,0,1,1,NA,NA,0,0,0,0,0,0
"109",2019-01-01 18:00:00,6.503,0,-0.00497,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"110",2019-01-01 18:10:00,6.42466666666667,0,-0.00497,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"111",2019-01-01 18:20:00,6.34633333333333,0,-0.00497,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"112",2019-01-01 18:30:00,6.268,0,-0.00497,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"113",2019-01-01 18:40:00,6.18966666666667,0,-0.00497,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"114",2019-01-01 18:50:00,6.11133333333333,0,-0.00497,6,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"115",2019-01-01 19:00:00,6.033,0,-0.00698,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"116",2019-01-01 19:10:00,5.98883333333333,0,-0.00698,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"117",2019-01-01 19:20:00,5.94466666666667,0,-0.00698,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"118",2019-01-01 19:30:00,5.9005,0,-0.00698,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"119",2019-01-01 19:40:00,5.85633333333333,0,-0.00698,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"120",2019-01-01 19:50:00,5.81216666666667,0,-0.00698,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"121",2019-01-01 20:00:00,5.768,0,-0.01601,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"122",2019-01-01 20:10:00,5.75633333333333,0,-0.01601,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"123",2019-01-01 20:20:00,5.74466666666667,0,-0.01601,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"124",2019-01-01 20:30:00,5.733,0,-0.01601,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"125",2019-01-01 20:40:00,5.72133333333333,0,-0.01601,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"126",2019-01-01 20:50:00,5.70966666666667,0,-0.01601,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"127",2019-01-01 21:00:00,5.698,0,-0.00487,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"128",2019-01-01 21:10:00,5.67583333333333,0,-0.00487,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"129",2019-01-01 21:20:00,5.65366666666667,0,-0.00487,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"130",2019-01-01 21:30:00,5.6315,0,-0.00487,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"131",2019-01-01 21:40:00,5.60933333333333,0,-0.00487,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"132",2019-01-01 21:50:00,5.58716666666667,0,-0.00487,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"133",2019-01-01 22:00:00,5.565,0,-0.02893,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"134",2019-01-01 22:10:00,5.53633333333333,0,-0.02893,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"135",2019-01-01 22:20:00,5.50766666666667,0,-0.02893,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"136",2019-01-01 22:30:00,5.479,0,-0.02893,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"137",2019-01-01 22:40:00,5.45033333333333,0,-0.02893,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"138",2019-01-01 22:50:00,5.42166666666667,0,-0.02893,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"139",2019-01-01 23:00:00,5.393,0,-0.03357,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"140",2019-01-01 23:10:00,5.333,0,-0.03357,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"141",2019-01-01 23:20:00,5.273,0,-0.03357,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"142",2019-01-01 23:30:00,5.213,0,-0.03357,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"143",2019-01-01 23:40:00,5.153,0,-0.03357,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"144",2019-01-01 23:50:00,5.093,0,-0.03357,6,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"145",2019-01-02,5.033,0,-0.045919998,6.20158333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"146",2019-01-02 00:10:00,4.96366666666667,0,-0.045919998,6.20158333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"147",2019-01-02 00:20:00,4.89433333333333,0,-0.045919998,6.20158333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"148",2019-01-02 00:30:00,4.825,0,-0.045919998,6.20158333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"149",2019-01-02 00:40:00,4.75566666666667,0,-0.045919998,6.20158333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"150",2019-01-02 00:50:00,4.68633333333333,0,-0.045919998,6.20158333333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"151",2019-01-02 01:00:00,4.617,0,-0.048290001,6.08925,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"152",2019-01-02 01:10:00,4.5395,0,-0.048290001,6.08925,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"153",2019-01-02 01:20:00,4.462,0,-0.048290001,6.08925,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"154",2019-01-02 01:30:00,4.3845,0,-0.048290001,6.08925,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"155",2019-01-02 01:40:00,4.307,0,-0.048290001,6.08925,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"156",2019-01-02 01:50:00,4.2295,0,-0.048290001,6.08925,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"157",2019-01-02 02:00:00,4.152,0,-0.033599998,5.956,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"158",2019-01-02 02:10:00,4.06033333333333,0,-0.033599998,5.956,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"159",2019-01-02 02:20:00,3.96866666666667,0,-0.033599998,5.956,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"160",2019-01-02 02:30:00,3.877,0,-0.033599998,5.956,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"161",2019-01-02 02:40:00,3.78533333333333,0,-0.033599998,5.956,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"162",2019-01-02 02:50:00,3.69366666666667,0,-0.033599998,5.956,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"163",2019-01-02 03:00:00,3.602,0,-0.033540001,5.79891666666666,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"164",2019-01-02 03:10:00,3.51216666666667,0,-0.033540001,5.79891666666666,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"165",2019-01-02 03:20:00,3.42233333333333,0,-0.033540001,5.79891666666666,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"166",2019-01-02 03:30:00,3.3325,0,-0.033540001,5.79891666666666,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"167",2019-01-02 03:40:00,3.24266666666667,0,-0.033540001,5.79891666666666,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"168",2019-01-02 03:50:00,3.15283333333333,0,-0.033540001,5.79891666666666,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"169",2019-01-02 04:00:00,3.063,0,-0.017790001,5.60975,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"170",2019-01-02 04:10:00,3.01366666666667,0,-0.017790001,5.60975,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"171",2019-01-02 04:20:00,2.96433333333333,0,-0.017790001,5.60975,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"172",2019-01-02 04:30:00,2.915,0,-0.017790001,5.60975,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"173",2019-01-02 04:40:00,2.86566666666667,0,-0.017790001,5.60975,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"174",2019-01-02 04:50:00,2.81633333333333,0,-0.017790001,5.60975,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"175",2019-01-02 05:00:00,2.767,0,-1e-05,5.444625,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"176",2019-01-02 05:10:00,2.72883333333333,0,-1e-05,5.444625,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"177",2019-01-02 05:20:00,2.69066666666667,0,-1e-05,5.444625,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"178",2019-01-02 05:30:00,2.6525,0,-1e-05,5.444625,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"179",2019-01-02 05:40:00,2.61433333333333,0,-1e-05,5.444625,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"180",2019-01-02 05:50:00,2.57616666666667,0,-1e-05,5.444625,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"181",2019-01-02 06:00:00,2.538,0,0.03743,5.27870833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"182",2019-01-02 06:10:00,2.48533333333333,0.335833333333333,0.03743,5.27870833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"183",2019-01-02 06:20:00,2.43266666666667,0.671666666666667,0.03743,5.27870833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"184",2019-01-02 06:30:00,2.38,1.0075,0.03743,5.27870833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"185",2019-01-02 06:40:00,2.32733333333333,1.34333333333333,0.03743,5.27870833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"186",2019-01-02 06:50:00,2.27466666666667,1.67916666666667,0.03743,5.27870833333333,0,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
"187",2019-01-02 07:00:00,2.222,2.015,0.048060001,5.10358333333333,1,0,NA,NA,0,0,0,0,0,0,NA,NA,0,0,0,0,0,0
